nome,generos,popularidade,seguidores,imagem,genero_cluster
FUEGO,TRAP LATINO,60,285640,https://i.scdn.co/image/ab6761610000e5ebe8cd41c3e80ba7e50a263e9f,5.0
BARBIE,0,63,284540,https://i.scdn.co/image/ab6761610000e5eb6dfd5084e83c98836902d963,3.0
FAKEMINK,CLOUD RAP,73,284229,https://i.scdn.co/image/ab6761610000e5eb5853fb5dff4e7d0f69df50fa,Outros
NA.MUTHUKUMAR,TAMIL POP,72,284187,https://i.scdn.co/image/ab67616d0000b273a4c14fb65103b81557ac21a2,2.0
SEU DESEJO,FORRO,62,283847,https://i.scdn.co/image/ab6761610000e5eb704c8862386609b8daec6602,8.0
DEL WATER GAP,0,64,283565,https://i.scdn.co/image/ab6761610000e5eb756c9f2be6294d04107ae215,3.0
AJULIACOSTA,0,62,283349,https://i.scdn.co/image/ab6761610000e5eb5fff1b11fac45baa55dd0a46,3.0
ZEEBA,0,63,283287,https://i.scdn.co/image/ab6761610000e5ebd717282c40f0aec698296b38,3.0
ARGY,MELODIC TECHNO,66,282792,https://i.scdn.co/image/ab6761610000e5eb6af308cbf977d9d0d4c4d820,7.0
80PURPPP,0,62,282448,https://i.scdn.co/image/ab6761610000e5ebe6b1a523ccf9346b8af87455,3.0
OCIE ELLIOTT,INDIE FOLK,66,282245,https://i.scdn.co/image/ab6761610000e5eb76d724fa9b113a325744fd34,Outros
CAFE MUSIC BGM CHANNEL,JAZZ,67,281995,https://i.scdn.co/image/ab6761610000e5ebc9d9f79c6a9a14c98ef467f4,7.0
DANGER MOUSE,0,69,281195,https://i.scdn.co/image/ab6761610000e5eb02b986f57904bca3190d8f2b,3.0
EMMIT FENN,0,61,280846,https://i.scdn.co/image/ab6761610000e5ebeefe1cd3542c693a8dba7eac,3.0
SUICIDAL-IDOL,HYPERPOP,61,280832,https://i.scdn.co/image/ab6761610000e5ebb4840df9de4684b5afe76e2b,Outros
HARD RICO,0,61,280624,https://i.scdn.co/image/ab6761610000e5eb43ea3bb5be1022b9529a31e5,3.0
KIDD,TRAP,63,279675,https://i.scdn.co/image/ab6761610000e5eb195b1870ea31d9ac7615ed08,12.0
CA7RIEL,ARGENTINE TRAP,64,278986,https://i.scdn.co/image/ab6761610000e5eb2a5839d70a30df7bda620643,7.0
THOMAS NEWMAN,SOUNDTRACK,62,278808,https://i.scdn.co/image/ab6761610000e5eb57d373e62254d0aba7d663d9,5.0
IMANBEK,SLAP HOUSE,67,278607,https://i.scdn.co/image/ab6761610000e5ebd773fade50b148f70662c783,7.0
COYOTE THEORY,0,61,278566,https://i.scdn.co/image/ab6761610000e5eb6075003c517f39c6753e72fa,3.0
SOSA LA M,GERMAN HIP HOP,70,277420,https://i.scdn.co/image/ab6761610000e5eb54d3e0a936912a2aaf6326a6,9.0
ROSCOE DASH,0,65,277167,https://i.scdn.co/image/ab6761610000e5eb2c240396ef0dbbc48da7550b,3.0
KINGFISHR,0,66,276824,https://i.scdn.co/image/ab6761610000e5eb83c1fdcef36a94e020994b51,3.0
NDOTZ,0,60,276725,https://i.scdn.co/image/ab6761610000e5eb087dd3b0e515b72a667443a1,3.0
PAAL DABBA,TAMIL HIP HOP,67,276679,https://i.scdn.co/image/ab6761610000e5eb48df0baf6ed29c59fae5b65c,9.0
FIJI,NZ REGGAE,61,276528,https://i.scdn.co/image/ab6761610000e5eb5ad7401d9c2c41856c28f426,0.0
MICHAEL MARCAGI,0,66,276463,https://i.scdn.co/image/ab6761610000e5eb462bb2faf905d962484e3125,3.0
SILET OPEN UP,LAGU TIMUR,70,274752,https://i.scdn.co/image/ab6761610000e5eb9b59e1007a20d7a5d8720dc8,7.0
NEIL FRANCES,INDIE SOUL,62,274617,https://i.scdn.co/image/ab6761610000e5eb30a5a51cd9f9998007285593,Outros
DISCIPLES,HOUSE,63,274320,https://i.scdn.co/image/ab6761610000e5eb14ecb210605298e4fe4e25aa,5.0
CORONA,EURODANCE,61,274268,https://i.scdn.co/image/ab6761610000e5eb8c5ccdc0da89e063165f0d89,5.0
SUPERNOVA ENT,BRAZILIAN TRAP,77,274094,https://i.scdn.co/image/ab6761610000e5eb836cf31bc0ee1484a377e4de,8.0
DEV,0,62,273375,https://i.scdn.co/image/ab6761610000e5ebc1556217dcbb25d0ce624e1c,3.0
1900RUGRAT,0,60,272333,https://i.scdn.co/image/ab6761610000e5ebe754696ab6df3f17945e8c3e,3.0
I DON'T LIKE MIRRORS,SLOWCORE,63,272186,https://i.scdn.co/image/ab6761610000e5eb94a2d1adb2e6e480de617542,5.0
JO1,J-POP,60,271271,https://i.scdn.co/image/ab6761610000e5ebe59d83d3af622cfe9100fa2a,Outros
AL SAFIR,0,64,271198,https://i.scdn.co/image/ab6761610000e5eb7c5885ad6dca2d1184a9a200,3.0
FLIPTURN,0,61,270387,https://i.scdn.co/image/ab6761610000e5eb724cced4ad8949fd70698843,3.0
AVAION,DEEP HOUSE,67,270278,https://i.scdn.co/image/ab6761610000e5ebfda970f4a78d0139cf1e4a52,7.0
SCYTHERMANE,PHONK,74,270205,https://i.scdn.co/image/ab6761610000e5eb78c7eac7f83aef818f78356c,2.0
ANGELA TORRES,CUARTETO,62,269905,https://i.scdn.co/image/ab6761610000e5eb7f9f32a769a8b3768a06841b,5.0
HARKIRAT SANGHA,PUNJABI POP,62,268643,https://i.scdn.co/image/ab6761610000e5ebf3a66dfb2cec14db91e107cb,5.0
MAOLEE,BRAZILIAN HIP HOP,67,268482,https://i.scdn.co/image/ab6761610000e5eb9fbfa61cb75268a91557f5f6,9.0
TINLICKER,MELODIC HOUSE,63,267968,https://i.scdn.co/image/ab6761610000e5eb6690a97712d77110c9c71663,5.0
EASYKID,REGGAETON CHILENO,73,267562,https://i.scdn.co/image/ab6761610000e5ebe502905dd79c47a3407c0649,2.0
PACO AMOROSO,0,65,267544,https://i.scdn.co/image/ab6761610000e5eb4fe38b9ac423436b47e81633,3.0
AVERY ANNA,0,70,267297,https://i.scdn.co/image/ab6761610000e5eb2508f80aa3dabd3c1254ddf3,3.0
MC XANGAI,PHONK,67,266593,https://i.scdn.co/image/ab6761610000e5ebabbce8802f11958a3af4e2a0,7.0
LILLY WOOD AND THE PRICK,FRENCH INDIE POP,63,265601,https://i.scdn.co/image/ab6761610000e5eb1f4caca17c0247e65e20645c,Outros
AINA THE END,ANIME,66,265347,https://i.scdn.co/image/ab6761610000e5eba9f196ba829a51bef8417152,Outros
FOREST BLAKK,SPOKEN WORD,65,265053,https://i.scdn.co/image/ab6761610000e5eb3e49cffa981f6a6519f5d6fb,7.0
SOAP&SKIN,0,61,264416,https://i.scdn.co/image/ab6761610000e5eb5e75400628514c426bf40b60,3.0
NTG,DEMBOW,66,264375,https://i.scdn.co/image/ab6761610000e5eb893e952582128c53febb3dc7,7.0
NOVULENT,SHOEGAZE,60,264176,https://i.scdn.co/image/ab6761610000e5eb0c6255a001f71a6e9a48a1c1,Outros
NAKAMA,PHONK,75,264125,https://i.scdn.co/image/ab6761610000e5eb000faaa184b783f3169fa592,2.0
DJ TOPO,BRAZILIAN FUNK,66,263987,https://i.scdn.co/image/ab6761610000e5eb78a0179d59f8e3e5c8bd99e7,12.0
MARTINWHITE,GUARACHA,68,263555,https://i.scdn.co/image/ab6761610000e5eb7502204ca52269a5babf40b9,7.0
OMAR CAMACHO,ELECTRO CORRIDOS,75,263333,https://i.scdn.co/image/ab6761610000e5eb184ac1b232bf4e0b17c39b5c,2.0
BERLINER PHILHARMONIKER,CLASSICAL,74,263043,https://i.scdn.co/image/ab6761610000e5eb055b7b456a9d22d6ae1ed18f,Outros
EDWIN ROSEN,GERMAN INDIE,60,262522,https://i.scdn.co/image/ab6761610000e5eb99aed29a9f17017dd0e319b2,Outros
DARUDE,EURODANCE,60,262434,https://i.scdn.co/image/ab6761610000e5eb2fe2de0779658eeb9665ccb4,5.0
SHIRO SAGISU,ANIME,62,262429,https://i.scdn.co/image/f92fa0801a9a2ecc9ff854c5d80b847afb684e6c,Outros
PNAU,0,70,261829,https://i.scdn.co/image/ab6761610000e5ebede8cb4558f41d638f13dfc6,3.0
EMMANUELLCORTESS_,CUMBIA NORTENA,66,261629,https://i.scdn.co/image/ab6761610000e5eb1601a4e064a85bf215a66680,7.0
PL QUEST,BRAZILIAN TRAP,60,260710,https://i.scdn.co/image/ab6761610000e5eb85cac25a7970314e5eca9262,8.0
KYBBA,DANCEHALL,69,260417,https://i.scdn.co/image/ab6761610000e5eb2f620848510915d42653a312,7.0
CHARLES WESLEY GODWIN,RED DIRT,62,260279,https://i.scdn.co/image/ab6761610000e5eb8093d29a7a5fc1054ccecdd6,5.0
CARTOON,0,60,259803,https://i.scdn.co/image/ab6761610000e5ebedae9400f938bd85f5c08cb7,3.0
F1 THE ALBUM,0,76,259270,https://i.scdn.co/image/ab6761610000e5eb7f4f23b9eba34d35ac86e6a8,3.0
AKUGETSU,0,63,258785,https://i.scdn.co/image/ab6761610000e5eb0ce125a64e2d6e1a8d6c9f50,3.0
SALIF KEITA,AFRO HOUSE,63,258131,https://i.scdn.co/image/ab6761610000e5ebf7b8ad976986cf439de86dce,5.0
VITO BAMBINO,0,63,256477,https://i.scdn.co/image/ab6761610000e5eb0a6fd2e9774c15ba5efd8910,3.0
SONOTWS,BOOM BAP,63,255734,https://i.scdn.co/image/ab6761610000e5eb2a6adbf946bbfd3fed4a2765,5.0
MIKEEYSMIND,0,69,254926,https://i.scdn.co/image/ab6761610000e5eb7820168963f934dd9bb9319d,3.0
SOUTH ARCADE,0,61,254825,https://i.scdn.co/image/ab6761610000e5eba3cc22890d77df9674d930e8,3.0
MIRACLE TONES,0,83,254265,https://i.scdn.co/image/ab6761610000e5eb397a7a1c7bbae495a35e8694,3.0
THAMARAI,TAMIL POP,68,254184,https://i.scdn.co/image/ab67616d0000b273c728ec74d6b16d88d8e158ef,7.0
P T K,0,67,254012,https://i.scdn.co/image/ab6761610000e5eba14bb84175ffeac396031eca,3.0
FRED & FABRICIO,SERTANEJO,65,253935,https://i.scdn.co/image/ab6761610000e5eb28b08c7191bff5dcc1b16cc5,10.0
TYLER BRADEN,COUNTRY,65,253793,https://i.scdn.co/image/ab6761610000e5ebf1744f11af15789fe74cbd47,7.0
KWN,UK R&B,65,253115,https://i.scdn.co/image/ab6761610000e5ebc3bfed5430b154e0a1b209f8,7.0
CATCH YOUR BREATH,METALCORE,62,252951,https://i.scdn.co/image/ab6761610000e5ebbcacd55299146e187c457cb6,0.0
JONAH KAGEN,0,67,252920,https://i.scdn.co/image/ab6761610000e5eb7ca33edd41225f5c41147fdd,3.0
RUMI,0,72,252617,https://i.scdn.co/image/ab6761610000e5eb6d3e66c13c41092e46da8f01,3.0
GOLDFORD,0,66,252432,https://i.scdn.co/image/ab6761610000e5eb80cba49c59ec1f5fa5667b28,3.0
CHUWI,0,64,252162,https://i.scdn.co/image/ab6761610000e5eb87a97a983f40401c00f0f45e,3.0
KABILAN,TAMIL POP,68,251749,https://i.scdn.co/image/ab67616d0000b27388e8556a37352792279e50fa,7.0
BLVCKHEART,THAI HIP HOP,65,251627,https://i.scdn.co/image/ab6761610000e5eb455d2f96c5e1639b59d25219,Outros
STEVEN RODRIGUEZ,0,64,251290,https://i.scdn.co/image/ab6761610000e5eb0b7e8d1ca72997ca014368b3,3.0
LUCIDBEATZ,0,63,251167,https://i.scdn.co/image/ab6761610000e5eb38d0ea3bc8c796dd88a9dcc0,3.0
KAMERON MARLOWE,COUNTRY,62,249968,https://i.scdn.co/image/ab6761610000e5ebf5eb06e90b9c49a2afe03760,5.0
HAKUNA GROUP MUSIC,VILLANCICOS,60,249944,https://i.scdn.co/image/ab6761610000e5ebe4d25c0abe7bd7aa1de85527,5.0
VIVA SUECIA,INDIE,66,249665,https://i.scdn.co/image/ab6761610000e5eb6845d3c9d169c11ba7a5168c,Outros
FRUITS ZIPPER,J-POP,60,248389,https://i.scdn.co/image/ab6761610000e5eb8afef4683d23fd7d0aa8b333,Outros
THUKUTHELA,3 STEP,68,247943,https://i.scdn.co/image/ab6761610000e5eb3ac0c16011c2e9c3490271c8,7.0
FAASCHTBANKLER,SCHLAGERPARTY,60,247601,https://i.scdn.co/image/ab6761610000e5eb67155f068fc4fa6f5f506df1,5.0
IKKIMEL,GERMAN INDIE,67,247499,https://i.scdn.co/image/ab6761610000e5ebeed1b2388eb3ccf305260624,Outros
BRYAN MARTIN,COUNTRY,64,246973,https://i.scdn.co/image/ab6761610000e5eb0eb99fb0fbb4ab136d507c86,7.0
LONDON PHILHARMONIC ORCHESTRA,CLASSICAL,65,245713,https://i.scdn.co/image/ab6761610000e5eb68060bb8c0b22952f9013901,Outros
COUNTRYBEAT,AGRONEJO,72,245359,https://i.scdn.co/image/ab6761610000e5eb2f7bf4be7e878b22fdb909df,Outros
YANNC,REGGAETON,62,245207,https://i.scdn.co/image/ab6761610000e5eb627045957849bcf1a5132ced,Outros
RAUL BELTRAN,CORRIDO,69,244205,https://i.scdn.co/image/ab6761610000e5eb9786753778a49cfe766b2dc9,7.0
SIENNA SPIRO,0,71,244152,https://i.scdn.co/image/ab6761610000e5eb7f30dd25b3186c39a880b30b,3.0
WESGHOST,0,60,243978,https://i.scdn.co/image/ab6761610000e5eb09935a526cc02e86cc127b5e,3.0
TOMBOCHIO,CORRIDO,71,243929,https://i.scdn.co/image/ab6761610000e5eb7eea2f88185807355e714588,2.0
THE HOME TEAM,POP PUNK,63,243642,https://i.scdn.co/image/ab6761610000e5eb2352d4cd1799b227dda056c9,Outros
AMIR AMEER,INDIAN INDIE,65,243638,https://i.scdn.co/image/ab67616d0000b273e1f7b2534c5c1fd5d9f81213,7.0
OQUES GRASSES,0,61,243607,https://i.scdn.co/image/ab6761610000e5ebd24576328d815395302e4070,3.0
ERAY067,TURKISH HIP HOP,69,243549,https://i.scdn.co/image/ab6761610000e5eb4e1408df18f7612045b26032,7.0
LEONARD BERNSTEIN,CLASSICAL,61,242645,https://i.scdn.co/image/ab6761610000e5eb41df58451c2babdf18b21f19,Outros
HARRIS & FORD,HARDSTYLE,65,242487,https://i.scdn.co/image/ab6761610000e5eb62f5e0025887546c4f8e744e,7.0
TAMMI TERRELL,MOTOWN,66,241866,https://i.scdn.co/image/85df4af2833ce0f0fa25363c59c07e90a12c78d0,7.0
FINEM,0,60,241278,https://i.scdn.co/image/ab6761610000e5ebd4293d272439981697027a59,3.0
AUSTIN GIORGIO,0,61,241033,https://i.scdn.co/image/ab6761610000e5eb65423d616b20800b4faa231a,3.0
BRANDAO85,BRAZILIAN TRAP,66,240786,https://i.scdn.co/image/ab6761610000e5eb89200b970cd38925fb1d4a2e,8.0
XAVIERSOBASED,CLOUD RAP,63,240004,https://i.scdn.co/image/ab6761610000e5eb837aeb70fbd21f9587dab56e,Outros
TOM MORELLO,ROCK,64,239815,https://i.scdn.co/image/ab6761610000e5eba824aca6e278acca89bc406b,14.0
DJ SAMIR,PHONK,79,239611,https://i.scdn.co/image/ab6761610000e5eb270d26c1be427fd625aa56dd,2.0
SPORTS,0,62,239527,https://i.scdn.co/image/ab6761610000e5ebdccb94438a3983d26c2b7529,3.0
CULTURE BEAT,EURODANCE,60,239501,https://i.scdn.co/image/ab6761610000e5eb07a45374a303dab4d637bb2d,5.0
AULI'I CRAVALHO,0,66,239283,https://i.scdn.co/image/ab6761610000e5eb11617f90346df9142b65b413,3.0
MONET192,GERMAN HIP HOP,62,239245,https://i.scdn.co/image/ab6761610000e5eba3025e6be7f423c3190032c7,9.0
WIZTHEMC,0,73,238879,https://i.scdn.co/image/ab6761610000e5ebf85961b9318192db2c4bfcec,3.0
BROOKE LIGERTWOOD,WORSHIP,69,238512,https://i.scdn.co/image/ab6761610000e5ebb3eebbca14e72dd3e896ffc0,7.0
JRK 19,FRENCH RAP,60,238432,https://i.scdn.co/image/ab6761610000e5ebab80ae7315968a32aaaf2479,5.0
IVOXYGEN,0,63,237605,https://i.scdn.co/image/ab6761610000e5ebaee3a4c818f87f489ac0ba09,3.0
MADHUBANTI BAGCHI,BOLLYWOOD,69,236730,https://i.scdn.co/image/ab6761610000e5ebd2e401323c697e59fdfd03b8,7.0
LINK DO ZAP,0,60,236450,https://i.scdn.co/image/ab6761610000e5eb2cabcd5d5ab0c6b6ad09b8ea,3.0
AKIRA YAMAOKA,JAPANESE VGM,62,236422,https://i.scdn.co/image/ab67616d0000b27330f7a8628bd1b67c0ee5c817,5.0
NOT FOR RADIO,0,64,236421,https://i.scdn.co/image/ab6761610000e5eb59a30bdb69e6a990c22a5d32,3.0
INI KAMOZE,REGGAE,60,236346,https://i.scdn.co/image/dc120e719cd173c59ba90c2cc1c5710543930de3,0.0
MARC SEGUI,0,69,235750,https://i.scdn.co/image/ab6761610000e5ebbfb3dbb2565190b37b5962b3,3.0
SAMMY VIRJI,UK GARAGE,68,235662,https://i.scdn.co/image/ab6761610000e5eb43c436dd4582521e601f8099,7.0
IAN ASHER,0,72,235453,https://i.scdn.co/image/ab6761610000e5ebcfe78b0cf61c3e2939d79627,3.0
URIAS,BRAZILIAN POP,60,234813,https://i.scdn.co/image/ab6761610000e5ebf35e1c3f88c658be155a2db2,1.0
GAMADINHO,PAGODE,61,234505,https://i.scdn.co/image/ab6761610000e5eb4d4062cecf0cf878c3308114,1.0
JOSH MELOY,RED DIRT,63,233970,https://i.scdn.co/image/ab6761610000e5ebfc984891555641e7d42babed,5.0
JUDELINE,0,66,233333,https://i.scdn.co/image/ab6761610000e5eb645f4fdadc9ab441f4b6d360,3.0
GABRIEL FAURE,CLASSICAL,62,233202,https://i.scdn.co/image/965d539c15af1d86ec4875f05ec21d32414c3e64,Outros
GRUPO SELECTIVO,CORRIDO,63,232502,https://i.scdn.co/image/ab6761610000e5eb769e6e79efbbb88b1a0241c0,5.0
JORDANA,0,62,230975,https://i.scdn.co/image/ab6761610000e5eb856b7f7308eff9c24c17cb88,3.0
CASKETS,METALCORE,60,230947,https://i.scdn.co/image/ab6761610000e5eb7094e150185be7496961ec17,0.0
CLOONEE,TECH HOUSE,63,230855,https://i.scdn.co/image/ab6761610000e5ebdd47f7988e83a7c7fe155c28,5.0
NONO LA GRINTA,FRENCH RAP,67,230844,https://i.scdn.co/image/ab6761610000e5eb44bae8751354b0827a570a68,7.0
R. CITY,0,65,230291,https://i.scdn.co/image/ab6761610000e5ebaab6a4ea243c43f032c50df4,3.0
PAW PATROL,CHILDREN'S MUSIC,67,229969,https://i.scdn.co/image/ab6761610000e5eb13d5fa941fe88493a59f31b7,7.0
DINO FONSECA,0,62,229692,https://i.scdn.co/image/ab6761610000e5eb3b4017b7ac4ed01021b0b0ad,3.0
POMMELIEN THIJS,NEDERPOP,64,229480,https://i.scdn.co/image/ab6761610000e5eb99f8e098bb883a70b1426a2a,7.0
ROZE OFICIAL,RKT,66,228904,https://i.scdn.co/image/ab6761610000e5eb540c19f1f50bc73b548f92af,7.0
RAP LA RUE,GERMAN HIP HOP,63,228738,https://i.scdn.co/image/ab6761610000e5eb4c1f20b7d95f6c22cdbc8a61,9.0
PERUNGGU,INDONESIAN INDIE,69,228620,https://i.scdn.co/image/ab6761610000e5ebaacf892228a322f1415e168f,7.0
MAU P,TECH HOUSE,66,228580,https://i.scdn.co/image/ab6761610000e5ebc494c9e97f2c6ee7560db705,7.0
EGZOD,0,63,228404,https://i.scdn.co/image/ab6761610000e5ebb6075f85c1af2a4a5f6ef591,3.0
RAFFAELLA CARRA,ITALO DANCE,60,227817,https://i.scdn.co/image/ab6761610000e5ebb11ef713e00db56ccb769274,5.0
OKLOU,ART POP,62,227193,https://i.scdn.co/image/ab6761610000e5ebf8b90fcffca3c4e28564f0e3,6.0
YASHRAJ,DESI HIP HOP,61,227094,https://i.scdn.co/image/ab6761610000e5eb07f37145bdf162fd501ad180,Outros
JOYFUL,0,61,226612,https://i.scdn.co/image/ab6761610000e5eb777c8864476322e17c450ba9,3.0
VAALI,TAMIL POP,67,226513,https://i.scdn.co/image/ab67616d0000b273c728ec74d6b16d88d8e158ef,7.0
ANAR,PHONK,60,226366,https://i.scdn.co/image/ab6761610000e5eb6bc8d47147a9fb07c581c885,5.0
RAMPA,AFRO HOUSE,66,226322,https://i.scdn.co/image/ab6761610000e5eb350efff32f3a579155fe40d2,7.0
LUM!X,SLAP HOUSE,64,225345,https://i.scdn.co/image/ab6761610000e5eb8927d2dd7a2bbb0b2249ae9e,7.0
V NAGENDRA PRASAD,KANNADA POP,61,225306,https://i.scdn.co/image/ab6761610000e5ebad20113cdfb182a199d2074d,5.0
YAKARY,GERMAN HIP HOP,60,224697,https://i.scdn.co/image/ab6761610000e5eb05fd0ac6f597814bc4e9b762,9.0
FLOR ALVAREZ,CUMBIA,60,224367,https://i.scdn.co/image/ab6761610000e5eb4dd23c385db965ee5bb4fca9,5.0
WUNDERHORSE,0,60,224363,https://i.scdn.co/image/ab6761610000e5eb0e05e549428cb38b2f3e7a60,3.0
SONS OF THE EAST,INDIE FOLK,60,224186,https://i.scdn.co/image/ab6761610000e5ebc1c18aff11fafdd24172dd08,Outros
LAGOS,0,65,223821,https://i.scdn.co/image/ab6761610000e5eb8160c4a4c0c2d5e03d36d9ec,3.0
JOHN TRAVOLTA,MUSICALS,65,223647,https://i.scdn.co/image/05b40ccc7a84868fe05d774aac684c24565cec7d,7.0
アトラスサウントチーム,JAPANESE VGM,68,223034,https://i.scdn.co/image/ab6761610000e5eb5de4fc39a57b308bece03bfa,7.0
FUKAJ,0,62,221559,https://i.scdn.co/image/ab6761610000e5eb14f752bfad47c337ea9fb316,3.0
ELMIENE,UK R&B,60,221412,https://i.scdn.co/image/ab6761610000e5eb49a28823dd4924fa14040208,5.0
GOOD NEIGHBOURS,0,66,221403,https://i.scdn.co/image/ab6761610000e5eb3d471c890df09a15cd8130a5,3.0
HAEVN,0,60,221355,https://i.scdn.co/image/ab6761610000e5eb8bd447ef8a7c2bf592a07df3,3.0
G.A,BRAZILIAN TRAP,68,220852,https://i.scdn.co/image/ab6761610000e5ebd8ade6183cfa19e54a957324,8.0
VIZE,SLAP HOUSE,62,220734,https://i.scdn.co/image/ab6761610000e5eb09ddf5b42d449c7466c1cc6a,5.0
OSCAR PETERSON TRIO,JAZZ,60,220658,https://i.scdn.co/image/ab67616d0000b273947b5cc535d76394a2d98e37,5.0
JEZZY,DEMBOW,68,220138,https://i.scdn.co/image/ab6761610000e5ebda9d7b72199987ba3bbc6b5c,7.0
PANDA,SERTANEJO,79,219469,https://i.scdn.co/image/ab6761610000e5eba2d6c900d791fb6b84425725,10.0
HAZLETT,INDIE FOLK,67,218834,https://i.scdn.co/image/ab6761610000e5ebac95c870400b061208ddfdf3,Outros
MADDIX,BIG ROOM,66,218274,https://i.scdn.co/image/ab6761610000e5eb1f3d2bbc9e9f0a14e0025c73,7.0
YORGHAKI,0,74,217264,https://i.scdn.co/image/ab6761610000e5ebdc3bd88a94c00763e2150120,3.0
JENN JOHNSON,WORSHIP,67,217178,https://i.scdn.co/image/ab6761610000e5eb8818feb6c4e452214f715c73,7.0
REY VAQUEIRO,FORRO,67,216053,https://i.scdn.co/image/ab6761610000e5eb171d3689cb6e85a3fa6e2637,8.0
GRECAS,0,61,215761,https://i.scdn.co/image/ab6761610000e5ebaf97e80ef57c27ab7d7e7dc8,3.0
IRWANSYAH,MALAY,60,215635,https://i.scdn.co/image/45d16fa319a70b2e2f20ec6a1ca378a3e401def4,5.0
ALICE DEEJAY,EURODANCE,63,215224,https://i.scdn.co/image/ab6761610000e5ebd862d575116d9b9644e0833d,5.0
JULIA WOLF,0,66,215117,https://i.scdn.co/image/ab6761610000e5eb738567b2e435de2e4df64e6c,3.0
EARTHA KITT,CHRISTMAS,60,214376,https://i.scdn.co/image/ab6761610000e5ebfa589cdca77cfcd16bb576c1,Outros
RONY AJNALI,PUNJABI POP,63,214303,https://i.scdn.co/image/ab6761610000e5ebdf0d8fb7b27e21e9899a4291,5.0
ADELA,0,63,214153,https://i.scdn.co/image/ab6761610000e5eb71e3879da7d0eb366dc79c2c,3.0
ROGER,QUIET STORM,64,214053,https://i.scdn.co/image/143249f04c9133b493b3f257beb4b2d6b6e64f3f,7.0
MALIBU,PAGODE,66,213891,https://i.scdn.co/image/ab6761610000e5eb2abda2a8320da2244a6261b7,1.0
KIZZY,BRAZILIAN TRAP,69,213855,https://i.scdn.co/image/ab6761610000e5ebc829d49d397be5548af4ef79,8.0
LIKE MIKE,0,65,213602,https://i.scdn.co/image/ab6761610000e5ebd758db35a46fbee2dcb08222,3.0
CJOTA,BRAZILIAN TRAP,62,213356,https://i.scdn.co/image/ab6761610000e5eb7deadacaf84b19b9f1778359,8.0
LOFI GIRL,LO-FI,62,212574,https://i.scdn.co/image/ab6761610000e5eb9abb85f9345e877db52aa3cb,5.0
RUBII,0,63,212137,https://i.scdn.co/image/ab6761610000e5eb3326ab2672972ff6b21efd35,3.0
LOVELI LORI,0,62,211801,https://i.scdn.co/image/ab6761610000e5ebae07056ccd6afb4cb53deef4,3.0
KAREN SOUZA,BOSSA NOVA,60,211606,https://i.scdn.co/image/ab6761610000e5eb33f989232819612b25ceae26,Outros
NILE RODGERS,0,71,210979,https://i.scdn.co/image/ab6761610000e5ebede7b4f5a5316f0cf586ec7e,3.0
LISA GERRARD,SOUNDTRACK,65,210830,https://i.scdn.co/image/e9210a0a99eab042304456351ea0bd97a8788fe5,7.0
102 BOYZ,GERMAN HIP HOP,62,209750,https://i.scdn.co/image/ab6761610000e5ebbc8870d015dadd27487df6f7,9.0
STARBOY X,PUNJABI POP,63,209075,https://i.scdn.co/image/ab6761610000e5eb039f91b4d88f15c731a90636,5.0
ESPERON,0,61,208687,https://i.scdn.co/image/ab6761610000e5ebb797be55bd7c8d0e989bce6d,3.0
SILVIA PEREZ CRUZ,FLAMENCO,64,208176,https://i.scdn.co/image/ab6761610000e5eb3847934424bd52b060015240,7.0
HAZBIN HOTEL,0,80,207884,https://i.scdn.co/image/ab6761610000e5eb61b795e14e257639391220ca,3.0
ANYME023,SHATTA,60,207507,https://i.scdn.co/image/ab6761610000e5eb042bcdcca552bd688c767f3e,5.0
NILO,BRAZILIAN FUNK,67,207412,https://i.scdn.co/image/ab6761610000e5eb10538a130690ef8a7cf15149,12.0
MC BRAZ,FUNK DE BH,60,207074,https://i.scdn.co/image/ab6761610000e5eb4f8562af40412b969c406c41,5.0
GEESE,ART ROCK,66,206884,https://i.scdn.co/image/ab6761610000e5ebbc9546a945c7563a9eb21f3d,Outros
MOLIY,ALTE,73,206134,https://i.scdn.co/image/ab6761610000e5ebb2d26d40cf819efd11f999ab,2.0
NOVILLOS DE LA SIERRA,SIERRENO,63,206072,https://i.scdn.co/image/ab6761610000e5eb4d711cf0a2d206d358c3317c,5.0
UNCLE LUCIUS,RED DIRT,61,206070,https://i.scdn.co/image/ab6761610000e5eb94d1910bea7fe31176585a57,5.0
AKIAURA,WITCH HOUSE,63,206004,https://i.scdn.co/image/ab6761610000e5eb24965382d05f7550076a984d,5.0
ANDREA VANZO,0,67,206001,https://i.scdn.co/image/ab6761610000e5eb0f4245bc7359ecfc15e2600e,3.0
TOKYOPHILE,PHONK,61,205689,https://i.scdn.co/image/ab6761610000e5ebfbaa13db694fc9bd62bbeb3f,5.0
HELENA,FRENCH POP,63,205686,https://i.scdn.co/image/ab6761610000e5eb1054079335d171488995fcab,Outros
VICTOR LEKSELL,SWEDISH POP,60,205341,https://i.scdn.co/image/ab6761610000e5eb7b17a4ddc288033ac13cffb3,5.0
PAUL CAUTHEN,OUTLAW COUNTRY,60,204950,https://i.scdn.co/image/ab6761610000e5eb0e6b28242fa0e808b6432ddd,5.0
PLAQUEBOYMAX,0,70,204252,https://i.scdn.co/image/ab6761610000e5eb7d1f7740d6c618318158cb76,3.0
