,data,ano,nome_local,nome,Categoria_Local,Tipo_Espaco,generos,popularidade,seguidores,festival,lotacao,setor,preco,preco_medio,Categoria_Setor,dia_semana,tipo_dia,descricao_clima,mes,distancia_dias_anterior
3248,2022-11-03,2022,ESPACO UNIMED,MILTON NASCIMENTO,MEDIAS CASAS,CASA DE SHOWS,MPB,63.0,1159054.0,False,8000.0,Pista,200.0,420.0,COMUM,QUINTA-FEIRA,DIA UTIL,CHUVISCO MODERADO,NOVEMBRO,0.0
3249,2022-11-04,2022,ESPACO UNIMED,MILTON NASCIMENTO,MEDIAS CASAS,CASA DE SHOWS,MPB,63.0,1159054.0,False,8000.0,Pista,200.0,420.0,COMUM,SEXTA-FEIRA,DIA UTIL,NUBLADO,NOVEMBRO,1.0
3250,2022-11-04,2022,ESPACO UNIMED,MILTON NASCIMENTO,MEDIAS CASAS,CASA DE SHOWS,MPB,63.0,1159054.0,False,8000.0,Pista Premium,530.0,420.0,VIP,SEXTA-FEIRA,DIA UTIL,NUBLADO,NOVEMBRO,0.0
3251,2022-11-04,2022,ESPACO UNIMED,MILTON NASCIMENTO,MEDIAS CASAS,CASA DE SHOWS,MPB,63.0,1159054.0,False,8000.0,Camarote,630.0,420.0,LUXO,SEXTA-FEIRA,DIA UTIL,NUBLADO,NOVEMBRO,0.0
3252,2022-11-04,2022,ESPACO UNIMED,MILTON NASCIMENTO,MEDIAS CASAS,CASA DE SHOWS,MPB,63.0,1159054.0,False,8000.0,Mezanino ,320.0,420.0,INTERMEDIARIO,SEXTA-FEIRA,DIA UTIL,NUBLADO,NOVEMBRO,0.0
3253,2022-11-04,2022,ESPACO UNIMED,MILTON NASCIMENTO,MEDIAS CASAS,CASA DE SHOWS,MPB,63.0,1159054.0,False,8000.0,Pista,200.0,420.0,COMUM,SEXTA-FEIRA,DIA UTIL,NUBLADO,NOVEMBRO,0.0
3254,2024-11-05,2024,AUDIO,TRAVIS,MEDIAS CASAS,CASA DE SHOWS,BRITPOP,60.0,1151576.0,False,3100.0,Pista,490.0,660.0,COMUM,TERCA-FEIRA,DIA UTIL,CHUVA MODERADA,NOVEMBRO,-383.0
3255,2024-11-05,2024,AUDIO,TRAVIS,MEDIAS CASAS,CASA DE SHOWS,BRITPOP,60.0,1151576.0,False,3100.0,Pista Premium,600.0,660.0,VIP,TERCA-FEIRA,DIA UTIL,CHUVA MODERADA,NOVEMBRO,0.0
3256,2024-11-05,2024,AUDIO,TRAVIS,MEDIAS CASAS,CASA DE SHOWS,BRITPOP,60.0,1151576.0,False,3100.0,Camarote,890.0,660.0,LUXO,TERCA-FEIRA,DIA UTIL,CHUVA MODERADA,NOVEMBRO,0.0
3257,2024-03-24,2024,AUTODROMO DE INTERLAGOS,OMAR APOLLO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BEDROOM POP,68.0,1135858.0,LOLLAPALOOZA,80000.0,Lolla Pista,1100.0,1700.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVA LEVE,MARÇO,-370.0
3258,2024-03-24,2024,AUTODROMO DE INTERLAGOS,OMAR APOLLO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BEDROOM POP,68.0,1135858.0,LOLLAPALOOZA,80000.0,Lolla Lounge,2250.0,1700.0,LUXO,DOMINGO,FIM DE SEMANA,CHUVA LEVE,MARÇO,0.0
3259,2024-03-24,2024,AUTODROMO DE INTERLAGOS,OMAR APOLLO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BEDROOM POP,68.0,1135858.0,LOLLAPALOOZA,80000.0,Lolla Confort,1750.0,1700.0,VIP,DOMINGO,FIM DE SEMANA,CHUVA LEVE,MARÇO,0.0
3260,2024-09-07,2024,MORUMBIS,DJ GUUGA,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN FUNK,65.0,1132190.0,False,64319.0,Pista Premium,700.0,710.0,VIP,SABADO,FIM DE SEMANA,NUBLADO,SETEMBRO,90.0
3261,2024-09-07,2024,MORUMBIS,DJ GUUGA,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN FUNK,65.0,1132190.0,False,64319.0,Cadeira Inferior,800.0,710.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,NUBLADO,SETEMBRO,0.0
3262,2024-09-07,2024,MORUMBIS,DJ GUUGA,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN FUNK,65.0,1132190.0,False,64319.0,Cadeira Superior,850.0,710.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,NUBLADO,SETEMBRO,0.0
3263,2024-09-07,2024,MORUMBIS,DJ GUUGA,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN FUNK,65.0,1132190.0,False,64319.0,Arquibancada,490.0,710.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,SETEMBRO,0.0
3264,2022-03-25,2022,AUTODROMO DE INTERLAGOS,THE WOMBATS,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,INDIE,62.0,1112581.0,LOLLAPALOOZA,100980.0,Lolla Pista,1050.0,1763.3333333333333,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,MARÇO,-730.0
3265,2022-03-25,2022,AUTODROMO DE INTERLAGOS,THE WOMBATS,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,INDIE,62.0,1112581.0,LOLLAPALOOZA,100980.0,Lolla Lounge,2400.0,1763.3333333333333,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,MARÇO,0.0
3266,2022-03-25,2022,AUTODROMO DE INTERLAGOS,THE WOMBATS,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,INDIE,62.0,1112581.0,LOLLAPALOOZA,100980.0,Lolla Confort,1840.0,1763.3333333333333,VIP,SEXTA-FEIRA,DIA UTIL,CHUVISCO LEVE,MARÇO,0.0
3267,2024-04-06,2024,ALLIANZ PARQUE,SO PRA CONTRARIAR,ARENAS E ESTADIOS,ESTADIO MULTIUSO,PAGODE,60.0,1103576.0,False,40000.0,Pista,120.0,185.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,ABRIL,-364.0
3268,2024-04-06,2024,ALLIANZ PARQUE,SO PRA CONTRARIAR,ARENAS E ESTADIOS,ESTADIO MULTIUSO,PAGODE,60.0,1103576.0,False,40000.0,Pista Premium,220.0,185.0,VIP,SABADO,FIM DE SEMANA,CHUVISCO LEVE,ABRIL,0.0
3269,2024-04-06,2024,ALLIANZ PARQUE,SO PRA CONTRARIAR,ARENAS E ESTADIOS,ESTADIO MULTIUSO,PAGODE,60.0,1103576.0,False,40000.0,Camarote,200.0,185.0,LUXO,SABADO,FIM DE SEMANA,CHUVISCO LEVE,ABRIL,0.0
3270,2024-04-06,2024,ALLIANZ PARQUE,SO PRA CONTRARIAR,ARENAS E ESTADIOS,ESTADIO MULTIUSO,PAGODE,60.0,1103576.0,False,40000.0,Cadeira Inferior,200.0,185.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVISCO LEVE,ABRIL,0.0
3271,2025-03-31,2025,AUDIO,PARCELS,MEDIAS CASAS,CASA DE SHOWS,INDIE SOUL,71.0,1098520.0,False,2700.0,Pista,500.0,500.0,COMUM,SEGUNDA-FEIRA,DIA UTIL,CHUVA MODERADA,MARÇO,999.0
3272,2025-03-30,2025,AUTODROMO DE INTERLAGOS,PARCELS,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,INDIE SOUL,71.0,1098520.0,LOLLAPALOOZA,80000.0,Lolla Pista,1050.0,1678.1666666666667,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,MARÇO,-1.0
3273,2025-03-30,2025,AUTODROMO DE INTERLAGOS,PARCELS,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,INDIE SOUL,71.0,1098520.0,LOLLAPALOOZA,80000.0,Lolla Lounge,2310.0,1678.1666666666667,LUXO,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,MARÇO,0.0
3274,2025-03-30,2025,AUTODROMO DE INTERLAGOS,PARCELS,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,INDIE SOUL,71.0,1098520.0,LOLLAPALOOZA,80000.0,Lolla Confort,1674.5,1678.1666666666667,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,MARÇO,0.0
3275,2022-10-15,2022,SAMBODROMO DO ANHEMBI,JORGE ARAGAO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,SAMBA,64.0,1088211.0,False,10000.0,Pista,250.0,625.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,OUTUBRO,-889.0
3276,2022-10-15,2022,SAMBODROMO DO ANHEMBI,JORGE ARAGAO,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,SAMBA,64.0,1088211.0,False,10000.0,Pista Premium,1000.0,625.0,VIP,SABADO,FIM DE SEMANA,CHUVISCO MODERADO,OUTUBRO,0.0
3277,2024-03-24,2024,AUTODROMO DE INTERLAGOS,DAYGLOW,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,0,62.0,1068900.0,LOLLAPALOOZA,80000.0,Lolla Pista,1100.0,1700.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVA LEVE,MARÇO,196.0
3278,2024-03-24,2024,AUTODROMO DE INTERLAGOS,DAYGLOW,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,0,62.0,1068900.0,LOLLAPALOOZA,80000.0,Lolla Lounge,2250.0,1700.0,LUXO,DOMINGO,FIM DE SEMANA,CHUVA LEVE,MARÇO,0.0
3279,2024-03-24,2024,AUTODROMO DE INTERLAGOS,DAYGLOW,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,0,62.0,1068900.0,LOLLAPALOOZA,80000.0,Lolla Confort,1750.0,1700.0,VIP,DOMINGO,FIM DE SEMANA,CHUVA LEVE,MARÇO,0.0
3280,2022-03-31,2022,AUDIO,THE DRUMS,MEDIAS CASAS,CASA DE SHOWS,INDIE,61.0,1065218.0,False,2800.0,Pista,130.0,130.0,COMUM,QUINTA-FEIRA,DIA UTIL,CHUVA LEVE,MARÇO,6.0
3281,2022-06-18,2022,ARENA ANHEMBI,CLAUDIA LEITTE,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,AXE,61.0,1063412.0,False,34000.0,Pista,380.0,386.0,COMUM,SABADO,FIM DE SEMANA,CHUVA MODERADA,JUNHO,-1160.0
3282,2022-06-18,2022,ARENA ANHEMBI,CLAUDIA LEITTE,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,AXE,61.0,1063412.0,False,34000.0,Cadeira Inferior,260.0,386.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVA MODERADA,JUNHO,0.0
3283,2022-06-18,2022,ARENA ANHEMBI,CLAUDIA LEITTE,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,AXE,61.0,1063412.0,False,34000.0,Cadeira Superior,260.0,386.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,CHUVA MODERADA,JUNHO,0.0
3284,2022-06-18,2022,ARENA ANHEMBI,CLAUDIA LEITTE,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,AXE,61.0,1063412.0,False,34000.0,Open Bar,580.0,386.0,VIP,SABADO,FIM DE SEMANA,CHUVA MODERADA,JUNHO,0.0
3285,2022-06-18,2022,ARENA ANHEMBI,CLAUDIA LEITTE,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,AXE,61.0,1063412.0,False,34000.0,Frontstage,450.0,386.0,VIP,SABADO,FIM DE SEMANA,CHUVA MODERADA,JUNHO,0.0
3286,2023-02-04,2023,ALLIANZ PARQUE,CLAUDIA LEITTE,ARENAS E ESTADIOS,ESTADIO MULTIUSO,AXE,61.0,1063412.0,False,20000.0,Pista,150.0,210.0,COMUM,SABADO,FIM DE SEMANA,CHUVA LEVE,FEVEREIRO,231.0
3287,2023-02-04,2023,ALLIANZ PARQUE,CLAUDIA LEITTE,ARENAS E ESTADIOS,ESTADIO MULTIUSO,AXE,61.0,1063412.0,False,20000.0,Pista Premium,190.0,210.0,VIP,SABADO,FIM DE SEMANA,CHUVA LEVE,FEVEREIRO,0.0
3288,2023-02-04,2023,ALLIANZ PARQUE,CLAUDIA LEITTE,ARENAS E ESTADIOS,ESTADIO MULTIUSO,AXE,61.0,1063412.0,False,20000.0,Camarote,290.0,210.0,LUXO,SABADO,FIM DE SEMANA,CHUVA LEVE,FEVEREIRO,0.0
3289,2024-01-25,2024,MEMORIAL DA AMERICA LATINA,CLAUDIA LEITTE,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,AXE,61.0,1063412.0,False,20000.0,Pista,280.0,480.0,COMUM,QUINTA-FEIRA,FERIADO MUNICIPAL,CHUVA MODERADA,JANEIRO,355.0
3290,2024-01-25,2024,MEMORIAL DA AMERICA LATINA,CLAUDIA LEITTE,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,AXE,61.0,1063412.0,False,20000.0,Open Bar,680.0,480.0,VIP,QUINTA-FEIRA,FERIADO MUNICIPAL,CHUVA MODERADA,JANEIRO,0.0
3291,2023-06-08,2023,SAMBODROMO DO ANHEMBI,CLAUDIA LEITTE,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,AXE,61.0,1063412.0,False,17000.0,Pista,200.0,200.0,COMUM,QUINTA-FEIRA,FERIADO NACIONAL,NUBLADO,JUNHO,-231.0
3292,2023-06-10,2023,SAMBODROMO DO ANHEMBI,CLAUDIA LEITTE,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,AXE,61.0,1063412.0,False,50000.0,Pista,200.0,200.0,COMUM,SABADO,FIM DE SEMANA,CEU LIMPO,JUNHO,2.0
3293,2024-04-09,2024,VIBRA SAO PAULO,CLAUDIA LEITTE,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,AXE,61.0,1063412.0,False,7000.0,Pista,140.0,140.0,COMUM,TERCA-FEIRA,DIA UTIL,CHUVISCO MODERADO,ABRIL,304.0
3294,2025-09-27,2025,SUHAI MUSIC HALL,CLAUDIA LEITTE,MEDIAS CASAS,CASA DE SHOWS,AXE,61.0,1063412.0,False,8000.0,Pista,330.0,416.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,SETEMBRO,536.0
3295,2025-09-27,2025,SUHAI MUSIC HALL,CLAUDIA LEITTE,MEDIAS CASAS,CASA DE SHOWS,AXE,61.0,1063412.0,False,8000.0,Camarote,400.0,416.0,LUXO,SABADO,FIM DE SEMANA,NUBLADO,SETEMBRO,0.0
3296,2025-09-27,2025,SUHAI MUSIC HALL,CLAUDIA LEITTE,MEDIAS CASAS,CASA DE SHOWS,AXE,61.0,1063412.0,False,8000.0,Mezanino ,400.0,416.0,INTERMEDIARIO,SABADO,FIM DE SEMANA,NUBLADO,SETEMBRO,0.0
3297,2025-09-27,2025,SUHAI MUSIC HALL,CLAUDIA LEITTE,MEDIAS CASAS,CASA DE SHOWS,AXE,61.0,1063412.0,False,8000.0,VIP I,450.0,416.0,VIP,SABADO,FIM DE SEMANA,NUBLADO,SETEMBRO,0.0
3298,2025-09-27,2025,SUHAI MUSIC HALL,CLAUDIA LEITTE,MEDIAS CASAS,CASA DE SHOWS,AXE,61.0,1063412.0,False,8000.0,VIP II,500.0,416.0,ULTRA VIP,SABADO,FIM DE SEMANA,NUBLADO,SETEMBRO,0.0
3299,2023-04-21,2023,VALE DO ANHANGABAU,OLIVER HELDENS,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,FUTURE HOUSE,64.0,1060959.0,ULTRA BRASIL,20000.0,Pista,750.0,1125.0,COMUM,SEXTA-FEIRA,FERIADO NACIONAL,NUBLADO,ABRIL,999.0
3300,2023-04-21,2023,VALE DO ANHANGABAU,OLIVER HELDENS,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,FUTURE HOUSE,64.0,1060959.0,ULTRA BRASIL,20000.0,Pista Premium,1500.0,1125.0,VIP,SEXTA-FEIRA,FERIADO NACIONAL,NUBLADO,ABRIL,0.0
3301,2024-10-26,2024,VIBRA SAO PAULO,DIONNE WARWICK,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,0,61.0,1057103.0,False,0.0,Pista,300.0,733.3333333333334,COMUM,SABADO,FIM DE SEMANA,CHUVA LEVE,OUTUBRO,216.0
3302,2024-10-26,2024,VIBRA SAO PAULO,DIONNE WARWICK,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,0,61.0,1057103.0,False,0.0,Pista Premium,700.0,733.3333333333334,VIP,SABADO,FIM DE SEMANA,CHUVA LEVE,OUTUBRO,0.0
3303,2024-10-26,2024,VIBRA SAO PAULO,DIONNE WARWICK,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,0,61.0,1057103.0,False,0.0,Camarote,1200.0,733.3333333333334,LUXO,SABADO,FIM DE SEMANA,CHUVA LEVE,OUTUBRO,0.0
3304,2022-06-19,2022,SAMBODROMO DO ANHEMBI,KYAN,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN TRAP,65.0,1041250.0,False,42000.0,Pista,440.0,440.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,-1251.0
3305,2022-06-19,2022,SAMBODROMO DO ANHEMBI,KYAN,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN TRAP,65.0,1041250.0,False,42000.0,Pista,440.0,440.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,JUNHO,0.0
3306,2022-04-02,2022,AUDIO,LAGUM,MEDIAS CASAS,CASA DE SHOWS,NOVA MPB,64.0,1031606.0,False,3200.0,Pista,160.0,160.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,ABRIL,999.0
3307,2022-04-03,2022,AUDIO,LAGUM,MEDIAS CASAS,CASA DE SHOWS,NOVA MPB,64.0,1031606.0,False,3200.0,Pista,160.0,160.0,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO INTENSO,ABRIL,1.0
3308,2022-03-27,2022,AUTODROMO DE INTERLAGOS,LAGUM,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,NOVA MPB,64.0,1031606.0,LOLLAPALOOZA,98255.0,Lolla Pista,1050.0,1763.3333333333333,COMUM,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,-7.0
3309,2022-03-27,2022,AUTODROMO DE INTERLAGOS,LAGUM,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,NOVA MPB,64.0,1031606.0,LOLLAPALOOZA,98255.0,Lolla Lounge,2400.0,1763.3333333333333,LUXO,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,0.0
3310,2022-03-27,2022,AUTODROMO DE INTERLAGOS,LAGUM,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,NOVA MPB,64.0,1031606.0,LOLLAPALOOZA,98255.0,Lolla Confort,1840.0,1763.3333333333333,VIP,DOMINGO,FIM DE SEMANA,CHUVA MODERADA,MARÇO,0.0
3311,2022-05-07,2022,EXPO CENTER NORTE,LAGUM,GRANDES CASAS,CENTRO DE EXPOSICOES,NOVA MPB,64.0,1031606.0,False,4000.0,Backstage,70.0,70.0,VIP,SABADO,FIM DE SEMANA,CHUVISCO LEVE,MAIO,41.0
3312,2023-06-30,2023,ESPACO UNIMED,LAGUM,MEDIAS CASAS,CASA DE SHOWS,NOVA MPB,64.0,1031606.0,False,8000.0,Pista,220.0,290.0,COMUM,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,419.0
3313,2023-06-30,2023,ESPACO UNIMED,LAGUM,MEDIAS CASAS,CASA DE SHOWS,NOVA MPB,64.0,1031606.0,False,8000.0,Camarote,360.0,290.0,LUXO,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,0.0
3314,2024-06-28,2024,ESPACO UNIMED,LAGUM,MEDIAS CASAS,CASA DE SHOWS,NOVA MPB,64.0,1031606.0,False,8000.0,Pista,240.0,300.0,COMUM,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,364.0
3315,2024-06-28,2024,ESPACO UNIMED,LAGUM,MEDIAS CASAS,CASA DE SHOWS,NOVA MPB,64.0,1031606.0,False,8000.0,Camarote,360.0,300.0,LUXO,SEXTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,0.0
3316,2025-08-02,2025,ESPACO UNIMED,LAGUM,MEDIAS CASAS,CASA DE SHOWS,NOVA MPB,64.0,1031606.0,False,8000.0,Pista,220.0,240.0,COMUM,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,400.0
3317,2025-08-02,2025,ESPACO UNIMED,LAGUM,MEDIAS CASAS,CASA DE SHOWS,NOVA MPB,64.0,1031606.0,False,8000.0,Camarote,260.0,240.0,LUXO,SABADO,FIM DE SEMANA,NUBLADO,AGOSTO,0.0
3318,2025-10-03,2025,ESPACO UNIMED,LAGUM,MEDIAS CASAS,CASA DE SHOWS,NOVA MPB,64.0,1031606.0,False,8000.0,Pista,220.0,240.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,OUTUBRO,62.0
3319,2025-10-03,2025,ESPACO UNIMED,LAGUM,MEDIAS CASAS,CASA DE SHOWS,NOVA MPB,64.0,1031606.0,False,8000.0,Camarote,260.0,240.0,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,OUTUBRO,0.0
3320,2025-10-31,2025,MORUMBIS,LAGUM,ARENAS E ESTADIOS,ESTADIO MULTIUSO,NOVA MPB,64.0,1031606.0,False,60000.0,Pista,700.0,1100.0,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA FORTE,OUTUBRO,28.0
3321,2025-10-31,2025,MORUMBIS,LAGUM,ARENAS E ESTADIOS,ESTADIO MULTIUSO,NOVA MPB,64.0,1031606.0,False,60000.0,Pista Premium,1500.0,1100.0,VIP,SEXTA-FEIRA,DIA UTIL,CHUVA FORTE,OUTUBRO,0.0
3322,2025-11-01,2025,MORUMBIS,LAGUM,ARENAS E ESTADIOS,ESTADIO MULTIUSO,NOVA MPB,64.0,1031606.0,False,60000.0,Pista,700.0,1100.0,COMUM,SABADO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,1.0
3323,2025-11-01,2025,MORUMBIS,LAGUM,ARENAS E ESTADIOS,ESTADIO MULTIUSO,NOVA MPB,64.0,1031606.0,False,60000.0,Pista Premium,1500.0,1100.0,VIP,SABADO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,0.0
3324,2022-04-10,2022,AUDIO,VITOR KLEY,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,61.0,1031142.0,False,2700.0,Backstage,70.0,70.0,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,ABRIL,-1071.0
3325,2023-04-23,2023,AUDIO,VITOR KLEY,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,61.0,1031142.0,False,2500.0,Pista,140.0,273.3333333333333,COMUM,DOMINGO,FIM DE SEMANA,NUBLADO,ABRIL,378.0
3326,2023-04-23,2023,AUDIO,VITOR KLEY,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,61.0,1031142.0,False,2500.0,Mezanino ,180.0,273.3333333333333,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,NUBLADO,ABRIL,0.0
3327,2023-04-23,2023,AUDIO,VITOR KLEY,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,61.0,1031142.0,False,2500.0,VIP I,500.0,273.3333333333333,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,ABRIL,0.0
3328,2024-06-09,2024,ALLIANZ PARQUE,VITOR KLEY,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN POP,61.0,1031142.0,False,21188.0,Pista,250.0,464.0,COMUM,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,413.0
3329,2024-06-09,2024,ALLIANZ PARQUE,VITOR KLEY,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN POP,61.0,1031142.0,False,21188.0,Pista Premium,490.0,464.0,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.0
3330,2024-06-09,2024,ALLIANZ PARQUE,VITOR KLEY,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN POP,61.0,1031142.0,False,21188.0,Cadeira Inferior,290.0,464.0,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.0
3331,2024-06-09,2024,ALLIANZ PARQUE,VITOR KLEY,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN POP,61.0,1031142.0,False,21188.0,Cadeira Superior,100.0,464.0,INTERMEDIARIO,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.0
3332,2024-06-09,2024,ALLIANZ PARQUE,VITOR KLEY,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN POP,61.0,1031142.0,False,21188.0,VIP I,1190.0,464.0,VIP,DOMINGO,FIM DE SEMANA,NUBLADO,JUNHO,0.0
3333,2022-06-22,2022,TOKIO MARINE HALL,VITOR KLEY,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,61.0,1031142.0,False,4000.0,Pista,100.0,170.0,COMUM,QUARTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,-718.0
3334,2022-06-22,2022,TOKIO MARINE HALL,VITOR KLEY,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN POP,61.0,1031142.0,False,4000.0,Pista Premium,240.0,170.0,VIP,QUARTA-FEIRA,DIA UTIL,NUBLADO,JUNHO,0.0
3335,2025-03-28,2025,AUTODROMO DE INTERLAGOS,JPEGMAFIA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,EXPERIMENTAL HIP HOP,64.0,1030905.0,LOLLAPALOOZA,80000.0,Lolla Pista,1050.0,1678.1666666666667,COMUM,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,MARÇO,999.0
3336,2025-03-28,2025,AUTODROMO DE INTERLAGOS,JPEGMAFIA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,EXPERIMENTAL HIP HOP,64.0,1030905.0,LOLLAPALOOZA,80000.0,Lolla Lounge,2310.0,1678.1666666666667,LUXO,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,MARÇO,0.0
3337,2025-03-28,2025,AUTODROMO DE INTERLAGOS,JPEGMAFIA,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,EXPERIMENTAL HIP HOP,64.0,1030905.0,LOLLAPALOOZA,80000.0,Lolla Confort,1674.5,1678.1666666666667,VIP,SEXTA-FEIRA,DIA UTIL,CHUVA LEVE,MARÇO,0.0
3338,2022-11-06,2022,DISTRITO ANHEMBI,JPEGMAFIA,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,EXPERIMENTAL HIP HOP,64.0,1030905.0,PRIMAVERA SOUND,42200.0,Pista,560.0,733.3333333333334,COMUM,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,-873.0
3339,2022-11-06,2022,DISTRITO ANHEMBI,JPEGMAFIA,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,EXPERIMENTAL HIP HOP,64.0,1030905.0,PRIMAVERA SOUND,42200.0,Pista Premium,890.0,733.3333333333334,VIP,DOMINGO,FIM DE SEMANA,CHUVISCO LEVE,NOVEMBRO,0.0
