nome;id_spotify;generos;popularidade;seguidores;imagem;fonte
Monetochka;0yp6xP5xe1qarfugfTixOK;0;59;1372335;https://i.scdn.co/image/ab6761610000e5ebed68a9d2e9fc49d039de0276;LETTER_2
Grupo Arriesgado;5NUPPRjsbXHNyVDrUESYeh;corrido, corridos bélicos, sad sierreño, corridos tumbados;68;1371650;https://i.scdn.co/image/ab6761610000e5eb9479d2ceba67a93b4ddf2ae0;GENRE_2
Intoxicados;4VgvR7eu3k2T20mo6mXhXF;argentine rock;62;1371531;https://i.scdn.co/image/ab6761610000e5eb47f935f610fbbb66c8b549ff;LETTER_1
André Rieu;3hJv5p2HwekJysNB2NDnEC;classical, orchestral;66;1368856;https://i.scdn.co/image/ab6761610000e5eb85740abbdaffd46a96d3cffc;LETTER_1
James TW;0B3N0ZINFWvizfa8bKiz4v;0;59;1368170;https://i.scdn.co/image/ab6761610000e5eb856c04f446eb4217fc1de30f;LETTER_1
salvia palth;0pg0Zm8FsGAYy5kdHuBnSo;slowcore, lo-fi indie;66;1367050;https://i.scdn.co/image/ab6761610000e5eb6a01d62c22e19a0fafbf5b10;GENRE_2
George Jones;2OpqcUtj10HHvGG6h9VYC5;classic country, outlaw country, honky tonk, traditional country, country, christian country;62;1363754;https://i.scdn.co/image/ab6761610000e5eb5f79cb1d93cfa9684c1f6dc9;GENRE_1
Birdman;35sCXuy5gN6Or69rZ9vqBs;southern hip hop;62;1362299;https://i.scdn.co/image/ab6772690000c46c476dfe65b2669a95f33d7173;LETTER_1
Silverchair;4iudEcmuPlYNdbP3e1bdn1;grunge, post-grunge;59;1361328;https://i.scdn.co/image/ab6761610000e5eb61c676a8416dd369d5560b2f;GENRE_1
Of Mice & Men;4tususHNaR68xdgLstlGBA;metalcore, post-hardcore, screamo, metal;61;1360940;https://i.scdn.co/image/ab6761610000e5ebdb9bbab9b7527362c934234c;GENRE_2
El Barrio;0fM3rWsshliRFUmJlBP6QZ;flamenco, flamenco pop;62;1360846;https://i.scdn.co/image/ab6761610000e5eb79be00891f3e0b1a45cbd570;LETTER_1
Tom Misch;1uiEZYehlNivdK3iQyAbye;indie soul;65;1359435;https://i.scdn.co/image/ab6761610000e5ebb52fc43462304eb6ae5bba5f;GENRE_2
Kidz Bop Kids;1Vvvx45Apu6dQqwuZQxtgW;children's music;65;1359370;https://i.scdn.co/image/ab6761610000e5eb800660dddf0339c0d736c7a6;LETTER_1
Gino & Geno;2rGEXX2PXml6YnjkgOlWwT;sertanejo tradicional, sertanejo, forró;61;1359364;https://i.scdn.co/image/ab67616d0000b273ad511db7a8569e0f0c5ab12c;LETTER_1
Blood Orange;6LEeAFiJF8OuPx747e1wxR;art pop;72;1358569;https://i.scdn.co/image/ab6761610000e5eb82a833d61eafc09c05c24882;GENRE_2
Elliott Smith;2ApaG60P4r0yhBoDCGD8YG;singer-songwriter;66;1358555;https://i.scdn.co/image/ab6761610000e5eb079739b801ab3f105866b76f;GENRE_2
Joker Xue;1cg0bYpP5e2DNG0RgK2CMN;mandopop, c-pop, taiwanese pop, chinese r&b;62;1358006;https://i.scdn.co/image/ab6761610000e5eb729b7e9f6f0539bd01dff7e5;LETTER_2
Starship;0kObWap02DEg9EAJ3PBxzf;0;69;1356546;https://i.scdn.co/image/ab6761610000e5eb4bfb2d74ef7e09a1ebdd988d;GENRE_1
Kari Jobe;5XlSS9O4eHRiJ0hKzbaFQ2;worship, christian, ccm, pop worship;63;1356146;https://i.scdn.co/image/ab6761610000e5ebb0fd004b9a8c8544101358d3;LETTER_1
The Hollies;6waa8mKu91GjzD4NlONlNJ;0;66;1355228;https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89;GENRE_1
Siouxsie and the Banshees;1n65zfwYIj5kKEtNgxUlWb;gothic rock, post-punk, darkwave, new wave, deathrock, cold wave;60;1354869;https://i.scdn.co/image/ab6761610000e5eb924bb9e7396ad3bc32cfeab0;GENRE_1
Tony Aguirre;6twEaJ9RPRYiCmWapjG8xh;corrido, corridos bélicos, corridos tumbados, sierreño, electro corridos;65;1354679;https://i.scdn.co/image/ab6761610000e5ebdf55fa419b89c46d5e866fc6;GENRE_2
La T y La M;1FxPMQ9A0882eNDx3ZkD6B;cumbia, cuarteto, rkt, turreo;71;1354532;https://i.scdn.co/image/ab6761610000e5ebada7b54605dee8633d7a3e38;GENRE_2
Enigma Norteño;3441uYrkzgTWwjXLd13R0U;corrido, corridos bélicos, norteño, banda, sierreño;69;1353622;https://i.scdn.co/image/ab6761610000e5eb575dc06afe851447a6f229d2;GENRE_2
Indochine;7knmbOGe07k85GmK50vACB;variété française, chanson, french pop;62;1353240;https://i.scdn.co/image/ab6761610000e5eb1cde5600c843d091dbf318cd;LETTER_1
Vald;3CnCGFxXbOA8bAK54jR8js;french rap;64;1352956;https://i.scdn.co/image/ab6761610000e5eb7f424b7449ae0a21541a370d;LETTER_2
Crush;6aLdhHUqgdKE86xbtNmY8g;k-rap, k-pop, k-ballad;62;1352120;https://i.scdn.co/image/ab6761610000e5ebc80c313fbcbc06c6a15b69b0;LETTER_1
883;6bMul6rmRS03x38tWKYifO;italian singer-songwriter;63;1351215;https://i.scdn.co/image/ab6761610000e5eb8f93c1992603290eea5a3068;NUM
Plain White T's;1g1yxsNVPhMUl9GrMjEb2o;alternativerock;63;1350270;https://i.scdn.co/image/ab6761610000e5ebe7307e9f17a33d20de1688ae;GENRE_2
Kausar Munir;3GBSge8pq7mpezUQl0GAOA;bollywood, hindi pop, desi, qawwali, sufi;72;1349696;https://i.scdn.co/image/ab6761610000e5eb1d00708b0445af3d31f3d67c;LETTER_1
Tom Walker;7z2avKuuiMAT4XZJFv8Rvh;0;63;1349565;https://i.scdn.co/image/ab6761610000e5ebc2384c86f647f1d9ae9fb3ed;LETTER_2
Myles Smith;3bO19AOone0ubCsfDXDtYt;0;76;1349042;https://i.scdn.co/image/ab6761610000e5eb96327fa3a2c850b608b8efb3;GENRE_1
Kelsea Ballerini;3RqBeV12Tt7A8xH3zBDDUF;country, pop country;71;1348940;https://i.scdn.co/image/ab6761610000e5eb6980e0154c39e95b061b2d44;GENRE_1
Natalia Jiménez;0j8QSBQZ9MNSGjHr1Vll1R;mariachi, ranchera;62;1348002;https://i.scdn.co/image/ab6761610000e5ebe0a005159453387986d38ce5;LETTER_2
Paul Kalkbrenner;0rasA5Z5h1ITtHelCpfu9R;minimal techno, electro;67;1347879;https://i.scdn.co/image/ab6761610000e5ebb72a52d500aa9e245f9ee6a1;LETTER_2
Saucy Dog;4WqXqPmUuenMIr4QaFrZXN;j-pop, japanese indie;65;1347498;https://i.scdn.co/image/ab6761610000e5eb2209db79b2ac606645bbe932;GENRE_2
Tan Bionica;37MCoi4pcUf9EKsPXeuCqU;argentine rock;69;1347271;https://i.scdn.co/image/ab6761610000e5eb246dece9f4be99566cd31607;GENRE_1
Earl Agustin;48veLPCIJh5NVQxhyNRKCm;opm, harana, p-pop, kundiman;67;1347166;https://i.scdn.co/image/ab6761610000e5ebc4637e7e5379e9132b921a33;LETTER_1
Polyphia;4vGrte8FDu062Ntj0RsPiZ;math rock, djent, progressive metal, progressive rock;59;1343130;https://i.scdn.co/image/ab6761610000e5ebd0d5560f6b2ebe39a6d20704;GENRE_2
Primus;64mPnRMMeudAet0E62ypkx;funk rock, alternative metal, alternative rock, nu metal;59;1342144;https://i.scdn.co/image/ab6761610000e5eb54ed648a0c70ed8910840f4a;GENRE_2
Chet Baker;3rxeQlsv0Sc2nyYaZ5W71T;jazz, cool jazz, vocal jazz;66;1341975;https://i.scdn.co/image/ab6761610000e5ebabde819fe640d69f899e7844;LETTER_1
Big Thief;5QdyldG4Fl4TPiOIeMNpBZ;0;70;1341889;https://i.scdn.co/image/ab6761610000e5ebb2be573b9d9ca2bf7f113d92;GENRE_2
Sheryl Crow;4TKTii6gnOnUXQHyuo9JaD;0;67;1340583;https://i.scdn.co/image/ab6761610000e5eb962c94da847bcc4ef21c4ad9;GENRE_1
C418;4uFZsG1vXrPcvnZ4iSQyrx;0;74;1339938;https://i.scdn.co/image/ab6761610000e5eba9b8234e3071836212561d19;LETTER_1
Andy Grammer;2oX42qP5ineK3hrhBECLmj;0;66;1336460;https://i.scdn.co/image/ab6761610000e5ebdfa641458cddcca4325c6afa;LETTER_1
Billy Talent;08yf5A2nS4XEeNvabDXqyg;punk;63;1336070;https://i.scdn.co/image/ab6761610000e5eb129c7158f9565223cead0dd8;LETTER_1
Garbage;6S0GHTqz5sxK5f9HtLXn9q;rock;60;1335658;https://i.scdn.co/image/ab6761610000e5eb370f18dc80c5e21816c42ea8;LETTER_1
Jósean Log;1LMyTeRhjaitILs98h3MaF;mexican indie, latin indie;69;1334503;https://i.scdn.co/image/ab6761610000e5eb73dd5c3798474b529c4a4b4f;GENRE_2
anirap;0rVzRhHB7PRsiNlRn2wc4B;anime rap, anime;62;1333723;https://i.scdn.co/image/ab6761610000e5eba244f74b1ac9bb619b9cdcbe;LETTER_1
JACKBOYS;7A8S43ryYdbWpJKeHRZRcq;0;62;1332037;https://i.scdn.co/image/ab6761610000e5eb440b705481183f0ddaa521d7;LETTER_1
Tion Wayne;7b79bQFziJFedJb75k6hFt;uk drill, drill, grime, uk grime, afroswing;64;1331916;https://i.scdn.co/image/ab6761610000e5ebeee81f5a8722cd8eeedd720d;LETTER_2
Chico Rey & Paraná;1UIlMGFBSIAFckml8NylWm;sertanejo tradicional, sertanejo;63;1331403;https://i.scdn.co/image/ab6761610000e5eb9e47bd6dd1ee600b9ee8c290;LETTER_1
Mc Lele JP;1mV9h1AwhRXSjBFcYpajgY;funk consciente, brazilian funk, trap funk;77;1331338;https://i.scdn.co/image/ab6761610000e5eb1d15b937fabc52cdc6b31ad5;LETTER_1
Ennio Morricone;1nIUhcKHnK6iyumRyoV68C;soundtrack;66;1331297;https://i.scdn.co/image/ab6761610000e5ebd0430d67cd189b4b54dcf6f9;LETTER_1
Nothing But Thieves;1kDGbuxWknIKx4FlgWxiSp;0;64;1330675;https://i.scdn.co/image/ab6761610000e5eb065faf07b0343e97bf3fba57;LETTER_2
Angus & Julia Stone;4tvKz56Tr39bkhcQUTO0Xr;0;65;1329500;https://i.scdn.co/image/ab6761610000e5eba6bec94f269e61676f2fe977;GENRE_2
NATHY PELUSO;3VHAySZQPlfGlNLslzXYpN;0;67;1328820;https://i.scdn.co/image/ab6761610000e5eb075721c2893416cd8b851099;GENRE_2
Phil Wickham;5d1JhBfyb58upMXCZOdbQu;worship, christian, ccm;71;1324907;https://i.scdn.co/image/ab6761610000e5eb3c613c49520e672bff7b85f7;LETTER_2
natori;6WmXWHmfBMhupyIs8MSqtu;j-pop, anime;66;1323249;https://i.scdn.co/image/ab6761610000e5ebc9ee6593ec80e073c20eccc8;GENRE_1
Rick James;0FrpdcVlJQqibaz5HfBUrL;funk, motown, disco;62;1323119;https://i.scdn.co/image/e6c035ae9b2a8dd5cf6a3c5f4a0b274d5ff2a605;GENRE_2
Jimmy Buffett;28AyklUmMECPwdfo8NEsV0;0;66;1322243;https://i.scdn.co/image/ab6761610000e5ebc51b2d9deea2b3cc8360828d;GENRE_1
Blind Melon;5sD1ZLf2dGQ9gQ3YJl1eAd;grunge;59;1321539;https://i.scdn.co/image/ab6761610000e5ebdcc3fe6af94c5c178a36d006;GENRE_2
CAKE;6A43Djmhbe9100UwnI7epV;alternative rock;62;1316968;https://i.scdn.co/image/ab6761610000e5ebb8bf71301acec36f0256c0f8;GENRE_1
Felix Jaehn;4bL2B6hmLlMWnUEZnorEtG;tropical house;71;1315240;https://i.scdn.co/image/ab6761610000e5eb16fa53160733ef5d489e4ec9;LETTER_1
Jamie Foxx;7LnaAXbDVIL75IVPnndf7w;0;69;1314494;https://i.scdn.co/image/a3823abbd476fa00cdf95a9f5cbbe09d2f96add2;GENRE_2
Jaani;5gZhfbckaWo89OzDSk3gdT;punjabi pop, hindi pop, bollywood, desi;73;1312725;https://i.scdn.co/image/ab6761610000e5eb25745e4d94f2f780b62fdee3;LETTER_1
The Used;55VydwMyCuGcavwPuhutPL;emo, screamo, post-hardcore, pop punk;62;1310468;https://i.scdn.co/image/ab6761610000e5ebfe63dc4df1696a6f6af0db15;LETTER_2
Billy Ocean;5IDs1CK15HegSAhGEbSYXo;yacht rock;63;1309825;https://i.scdn.co/image/ab6761610000e5eb32077f76ce695c7dfa2686aa;GENRE_1
Timmy Trumpet;0CbeG1224FS58EUx4tPevZ;melbourne bounce, big room;70;1308644;https://i.scdn.co/image/ab6761610000e5eb82ac9eee4c8a5f57412b4821;LETTER_2
Funda Arar;6g7GF7BLC41JTHJwgB4wQW;turkish pop, arabesk;62;1308439;https://i.scdn.co/image/ab6761610000e5eb0844c3dc805daa50a8986d9d;LETTER_1
Mark Ronson;3hv9jJF3adDNsBSIQDqcjp;0;75;1305386;https://i.scdn.co/image/ab6761610000e5eb105cc9628c315b29d299fbb4;GENRE_1
Nogizaka46;08lN7bm4Etec8ETFxaTUmq;j-pop, anime;60;1304698;https://i.scdn.co/image/ab6761610000e5eb127d3acc4a94eaf083c1b446;LETTER_2
Tracy Lawrence;2BQVRw9md4UKcGUrDXABCD;country, classic country, traditional country;62;1303779;https://i.scdn.co/image/ab6761610000e5eba90ba2a80781238c8dc268d8;GENRE_1
Planetshakers;5A0SFJQSdSjFHGcndiGT1s;worship, christian, pop worship;59;1303598;https://i.scdn.co/image/ab6761610000e5eb88394191179561aecdc4fa8e;LETTER_2
CHANMINA;2vjeuQwzSP5ErC1S41gONX;j-pop, j-rap;69;1299419;https://i.scdn.co/image/ab6761610000e5eb3c6a121a9f2ce9015fefdad1;LETTER_1
In Flames;57ylwQTnFnIhJh4nu4rxCs;melodic death metal, metal, death metal, metalcore;62;1295852;https://i.scdn.co/image/ab6761610000e5eb5c3bd919d1344a738af14136;GENRE_2
Gesaffelstein;3hteYQFiMFbJY7wS0xDymP;0;71;1295434;https://i.scdn.co/image/ab6761610000e5ebd1b0c16bf77cfe30c09b4951;GENRE_2
Gulab Sidhu;0OytfiwNkc1KzXE4ImyjgW;punjabi pop, bhangra, punjabi hip hop;66;1294130;https://i.scdn.co/image/ab6761610000e5eb6c15917ede8838e7d1ae55b5;LETTER_1
Gabriel Guedes de Almeida;5ETTRSAa5g5uIMNOgqnJPB;gospel, brazilian gospel, worship, devotional;64;1293748;https://i.scdn.co/image/ab6761610000e5eb267aceb38e7e96e8a145fa41;GENRE_2
That Mexican OT;3BAgmPNIK5IJl7zMK1wvMA;0;70;1292571;https://i.scdn.co/image/ab6761610000e5eb625b3c26be121e295d514cf2;LETTER_2
Kahitna;2WhoMc7XqIzVXWbQqSoqe7;indonesian pop, indonesian jazz;68;1291898;https://i.scdn.co/image/ab6761610000e5ebe8b3eb71335b453ac794067e;LETTER_1
Carly Simon;4FtSnMlCVxCswABUmdhwpm;0;62;1289949;https://i.scdn.co/image/ab6761610000e5eb8a121647ac451ef6397d40cd;GENRE_1
Ángela Aguilar;3abT87tqQ4Q5PA5nw6CYyH;mariachi, ranchera, banda, música mexicana;66;1288839;https://i.scdn.co/image/ab6761610000e5eb1c7b2cde81b25ed3651bb28e;LETTER_1
BOYS LIKE GIRLS;0vWCyXMrrvMlCcepuOJaGI;pop punk, emo;60;1288544;https://i.scdn.co/image/ab6761610000e5ebfd868f2b53374ebcbdda8379;GENRE_2
Neon Trees;0RpddSzUHfncUWNJXKOsjy;edm;65;1287172;https://i.scdn.co/image/ab6761610000e5eb2781a8f12aac83aaff949017;LETTER_2
Freeze corleone;76Pl0epAMXVXJspaSuz8im;french rap, drill;62;1286663;https://i.scdn.co/image/ab6761610000e5ebcbc9cc45e24377c8ca8344e4;LETTER_1
The Human League;1aX2dmV8XoHYCOQRxjPESG;new wave, synthpop;63;1284947;https://i.scdn.co/image/ab6761610000e5eb2aeee2aea5a1a1e3b76b0501;GENRE_2
Fanny Lu;6GRC8segVAr34gm6pjfSoQ;colombian pop, latin pop;60;1283220;https://i.scdn.co/image/ab6761610000e5eb398cb99bf90b9f0d48de6ac3;GENRE_2
Parkway Drive;159qqlGwzE04xyqpfAwRLo;metalcore, metal, deathcore;64;1283206;https://i.scdn.co/image/ab6761610000e5ebd509fc845244baef598a67df;GENRE_2
Hector & Tito;5aB4SpKYteOJ8pAleoKkg7;reggaeton;62;1281782;https://i.scdn.co/image/0e005c30e982cd454a6eef07c89b0ae07e0c6b94;LETTER_1
P. Jayachandran;2HujlDCi1ggnUSdfgipUxE;malayalam pop, mollywood;62;1281702;https://i.scdn.co/image/ab67616d0000b273fa031630be607e49b66edc4a;LETTER_2
Yener Çevik;5rBUMBV7L6zPsEKnlgiOm9;turkish hip hop, arabesk;59;1279990;https://i.scdn.co/image/ab6761610000e5eb624d4ce8be6d25d7e4ca5073;LETTER_2
Maggie Rogers;4NZvixzsSefsNiIqXn0NDe;0;67;1278540;https://i.scdn.co/image/ab6761610000e5eb42ac28bac739fd27c568cf4b;GENRE_2
Kendo Kaponi;1WMwuNKzEFtU6pPkdtryYS;trap latino, reggaeton;67;1278380;https://i.scdn.co/image/ab6761610000e5eba6db079799d908caddf93b30;GENRE_2
Édith Piaf;1WPcVNert9hn7mHsPKDn7j;chanson, variété française, french jazz;60;1277177;https://i.scdn.co/image/ab6761610000e5eb4ffde9b9fb5abeb2e14cef0d;LETTER_1
Kenny G;6I3M904Y9IwgDjrQ9pANiB;smooth jazz, christmas;66;1275453;https://i.scdn.co/image/ab6761610000e5ebfce79bf01d99f9434108b56e;LETTER_1
Reneé Rapp;2hUYKu1x0UZQXvzCmggvSn;0;73;1275128;https://i.scdn.co/image/ab6761610000e5eba913b09c2b17424e34c55e5e;LETTER_2
Marcelo D2;1vEN3d3dJbmdHQpXD6AIkL;brazilian hip hop, samba, brazilian rock;61;1274774;https://i.scdn.co/image/ab6761610000e5ebdf1e74e220a545a0df8a52ef;LETTER_1
Grupo Laberinto;24z2EWgF5nVUKnbJHd9ku2;corrido, norteño, ranchera, banda;72;1274385;https://i.scdn.co/image/ab6761610000e5eb43e17b4dbc422749b6179805;GENRE_2
Brothers Osborne;39NR3AUhpbbqKM33vWn2fp;country, country rock;59;1272513;https://i.scdn.co/image/ab6761610000e5eb3d875babcc256bc45e7581ea;GENRE_1
Kip Moore;2hJPr4lk7Q8SSvCVBl9fWM;country;59;1272491;https://i.scdn.co/image/ab6761610000e5ebd15ac0dfd28006388266880f;GENRE_1
Eric Land;007FXgr0jLBJxhPJjacXQH;piseiro, forró, arrocha, sertanejo, brega, seresta;62;1272313;https://i.scdn.co/image/ab6761610000e5eb5e52ac94f23bcdef66f2459e;GENRE_1
DJ Nelson;2ydZrTy8U3kOMOzx20s3dg;reggaeton;68;1272179;https://i.scdn.co/image/ab6761610000e5eb75bd36e435556651eff48254;GENRE_2
Rondodasosa;61bQ4nwIioR8w6PGxzpyY3;italian trap, drill, uk drill;67;1271729;https://i.scdn.co/image/ab6761610000e5eb8f6c3f931444e5c12878bfb9;LETTER_2
Duster;5AyEXCtu3xnnsTGCo4RVZh;slowcore, shoegaze;64;1271336;https://i.scdn.co/image/ab6761610000e5ebcd67bffd1bac79ac28e77d79;GENRE_1
Cults;3Oim8XBPbznAa8Jj8QzNc8;0;67;1271214;https://i.scdn.co/image/ab6761610000e5eb92ec52fb43fbd4d2511a9d1d;GENRE_2
The Corrs;1VbWUxZTRNY2gw3qZ1tg9W;celtic rock;61;1271091;https://i.scdn.co/image/ab6761610000e5ebde0ef21e54809a4c88a81ab6;GENRE_1
Rey Ruiz;1S0uvW1rgvtkNGma9su3fJ;salsa, cha cha cha, merengue;59;1270563;https://i.scdn.co/image/ab6761610000e5eb6f21686754a9aedff6ca9cba;GENRE_2
Ikky;3nqS8jzqmsPKFJTp0BOIel;punjabi pop, punjabi hip hop, bhangra, desi;78;1269968;https://i.scdn.co/image/ab6761610000e5eb89f6f33d8526f732c5379e2a;LETTER_1
Strawberry Guy;1AbJ2cmwK400LSvdvBL5Jc;bedroom pop;69;1268589;https://i.scdn.co/image/ab6761610000e5eb9ef984201491d362210c467c;GENRE_2
Victoria Monét;63XBtGSEZINSyXylZxEUbv;alternative r&b;62;1268425;https://i.scdn.co/image/ab6761610000e5eb0e3524063986882f3706730b;GENRE_2
Deorro;6VD4UEUPvtsemqD3mmTqCR;melbourne bounce, electro house;65;1268294;https://i.scdn.co/image/ab6761610000e5eb1dad45bf0c246be6b44d77e4;LETTER_1
Pashanim;34LetYSjEuG2fBb4Z8PwPg;german hip hop;72;1268104;https://i.scdn.co/image/ab6761610000e5eb70f13cba087fc982f8ce2835;LETTER_2
The B-52's;3gdbcIdNypBsYNu3iiCjtN;new wave, post-punk;60;1267741;https://i.scdn.co/image/ab6761610000e5eb85c1d77e63082caf426f6d59;GENRE_1
Aitch;2PJEagPIxaBugeMjIyKVXF;grime, uk grime, uk drill, drill;65;1267723;https://i.scdn.co/image/ab6761610000e5eb810b2386d4b453cfd653d802;LETTER_1
Kenny Loggins;3Y3xIwWyq5wnNHPp5gPjOW;yacht rock;66;1267712;https://i.scdn.co/image/ab6761610000e5ebe5ade0d346536449c7a75b48;GENRE_1
Oki;1oxn6cQ37twQ7yGnlE3ETd;0;68;1267464;https://i.scdn.co/image/ab6761610000e5eb9dce3ef13310e925dcbfb605;LETTER_2
Los Parras;1mXD3HVrObKWyjMvRjfsXp;banda, sierreño, corrido, corridos tumbados;62;1267068;https://i.scdn.co/image/ab6761610000e5eb5dac05162a6f2afb9dda45de;GENRE_2
Jadakiss;5pnbUBPifNnlusY8kTBivi;east coast hip hop;63;1266485;https://i.scdn.co/image/ab6761610000e5ebd8dba5c02f8c75eb280dd70e;LETTER_1
Obito;0ZbgKh0FgPYeFP38nVaEGp;v-pop, vietnamese hip hop, vietnam indie;61;1264844;https://i.scdn.co/image/ab6761610000e5eba385bd3e0f67945f277792c2;LETTER_2
Bowling For Soup;5ND0mGcL9SKSjWIjPd0xIb;pop punk, punk;60;1264794;https://i.scdn.co/image/ab6761610000e5eb2636fa6bb6cb7eed65b3e80f;GENRE_2
Angel Y Khriz;7npqy7rgdX2D3yfVyWExKo;reggaeton;64;1263133;https://i.scdn.co/image/ab6761610000e5eb4f12341242c8c3167d5c2ae2;LETTER_1
First Aid Kit;21egYD1eInY6bGFcniCRT1;indie folk, folk;60;1262445;https://i.scdn.co/image/ab6761610000e5eb0ea606b49bea278def7337e3;LETTER_1
DJ BOY;5ncITNKBT3RMa1U2NsuE7V;funk consciente, brazilian funk, trap funk;67;1261191;https://i.scdn.co/image/ab6761610000e5eb137e2c3034b8ad8f1391c216;LETTER_1
GROUPLOVE;3kVUvbeRdcrqQ3oHk5hPdx;indie;61;1257730;https://i.scdn.co/image/ab6761610000e5eb212e97916d72380d77a9db17;GENRE_2
Gavin DeGraw;5DYAABs8rkY9VhwtENoQCz;0;59;1257711;https://i.scdn.co/image/ab6761610000e5eb5ddcc8e4678ca527cb361162;LETTER_1
Four Tops;7fIvjotigTGWqjIz6EP1i4;motown, northern soul, classic soul, soul;62;1257688;https://i.scdn.co/image/b4cebe6215c58efaf06407961a99c458e537050a;LETTER_1
Jax Jones;4Q6nIcaBED8qUel8bBx6Cr;0;69;1257572;https://i.scdn.co/image/ab6761610000e5eba0ff263b8dc91a36467fd9ca;LETTER_1
Willie Gonzalez;2EIZodXJHserIu4pGNfD3Z;salsa;62;1256225;https://i.scdn.co/image/ab6761610000e5ebcc2832cf67ab4f39bb81e6cf;LETTER_2
Brett Young;0fiWOxhsBsQQvFDtxUQWo0;country;65;1255713;https://i.scdn.co/image/ab6761610000e5ebf2cf0ea699959926278d73c5;GENRE_1
Froid;45Yz90pqjzEdJzpEQg1eII;brazilian hip hop, boom bap, brazilian trap;60;1255164;https://i.scdn.co/image/ab6761610000e5ebec7067e407017e93de91f472;LETTER_1
Wings;3sFhA6G1N0gG1pszb6kk1m;rock;65;1254689;https://i.scdn.co/image/ab6761610000e5ebe2990620300995034db37d79;GENRE_1
Beto Quintanilla;2L54fWLv9EgJu76ELlfV2J;corrido, norteño, música mexicana;61;1253322;https://i.scdn.co/image/201c50aa34173d674a874c16a1b32fddff6f2610;GENRE_2
Jala Brat;6C1X5Uh3DPIkC2gaVq00BL;0;70;1253165;https://i.scdn.co/image/ab6761610000e5eb31664906f59a6bd63bdaae4f;LETTER_1
Achille Lauro;0lI3rF4hi4op6UxqlLHPzv;italian trap;67;1251922;https://i.scdn.co/image/ab6761610000e5ebba704c603760425127d2e884;LETTER_1
Collective Soul;4e5V1Q2dKCzbLVMQ8qbTn6;post-grunge, grunge;62;1250997;https://i.scdn.co/image/ab6761610000e5ebf68613ff215e381ececc6624;GENRE_2
Architects;3ZztVuWxHzNpl0THurTFCv;metalcore, djent, metal, mathcore, post-hardcore, deathcore;66;1250746;https://i.scdn.co/image/ab6761610000e5ebd8691d3ca44cd95c89a40da4;GENRE_2
Los Buitres De Culiacan Sinaloa;535ap2f16rTOKTMPTkvbGB;corrido, banda, norteño, corridos bélicos;61;1249683;https://i.scdn.co/image/ab6761610000e5eb470b52e8412752baed62c516;GENRE_2
Little Simz;6eXZu6O7nAUA5z6vLV8NKI;0;65;1247448;https://i.scdn.co/image/ab6761610000e5eba22264dfbad2d96ffc6ee2e0;GENRE_2
Atitude 67;1vp5pm1DluN0sNXx4tMZzo;pagode, samba, brazilian pop;60;1246705;https://i.scdn.co/image/ab6761610000e5eb570cd4c70491e10839abb3e9;GENRE_1
Hootie & The Blowfish;08ct2eZF5lUPdJpHwNKWof;0;63;1246221;https://i.scdn.co/image/ab6761610000e5ebaa3847bf8005c31dc44010b3;LETTER_1
Charlotte de Witte;1lJhME1ZpzsEa5M0wW6Mso;acid techno, techno, hard techno, tekno;63;1244891;https://i.scdn.co/image/ab6761610000e5eb924f67fc74aabf05445c8060;LETTER_1
Clave Especial;0NlNru2YcUz6RbnpYGQz26;corrido, corridos tumbados, corridos bélicos, música mexicana;75;1244371;https://i.scdn.co/image/ab6761610000e5eb3d01083ca3046db5bdba5713;GENRE_2
Generación 12;1w76rpst0I6hGUgCR2B33C;christian, worship;62;1243760;https://i.scdn.co/image/ab6761610000e5eb6f885145a704bca67b13320f;LETTER_1
Twista;6vbY3hOaCAhC7VjucswgdS;0;66;1242552;https://i.scdn.co/image/ab6761610000e5eb7171ef73f71572ca8fa6268a;LETTER_2
El Poder Del Norte;4E9GScOUpq8PgyRhItXx7x;norteño, grupera, tejano, cumbia norteña, banda;65;1242525;https://i.scdn.co/image/ab6761610000e5ebff3728cfc54e59cb336f16ab;LETTER_1
Bom Gosto;4SaxUo7mfdHBowU0llwxFd;pagode, samba;59;1242443;https://i.scdn.co/image/ab6761610000e5ebcf9826d14a38e16d8ba9cd50;LETTER_1
Yiruma;0fauHpmSHwodVYIjTqOGHz;neoclassical;65;1242204;https://i.scdn.co/image/ab6761610000e5eb4e986b80ca52a03792ac1b3f;LETTER_1
Morrissey;3iTsJGG39nMg9YiolUgLMQ;britpop, madchester, new wave, jangle pop;60;1241426;https://i.scdn.co/image/cdbc12a6b10dbab32ed73d4979183e95f46ebeb2;GENRE_2
Nilüfer;3iVIrcJmrV7GawrxVWsBUF;turkish pop, arabesk, anatolian rock;61;1241275;https://i.scdn.co/image/ab6761610000e5eb469123894674ccd7b0ead8cd;LETTER_2
Alter Bridge;4DWX7u8BV0vZIQSpJQQDWU;post-grunge, alternative metal, hard rock;62;1239932;https://i.scdn.co/image/ab6761610000e5ebae029ef07ce6eeee24e1a2a6;GENRE_1
B'z;7i9bNUSGORP5MIgrii3cJc;j-pop, kayokyoku, j-rock;65;1237699;https://i.scdn.co/image/ab6761610000e5eb96b9b363daa9bbd50b92080e;LETTER_1
