nome;data;ano;nome_local;Pista;Pista Premium;Camarote;Cadeira Inferior;Cadeira Inferior Visão Parcial;Cadeira Superior;Cadeira Superior Visão Parcial;Mesa;Cadeira;Open Bar;Arquibancada;PIT;Early Entrance;Lolla Pista;Lolla Lounge;Lolla Confort;Meet & Greet;Backstage;Mezanino ;Frontstage;VIP I;VIP II;Super Premium;Bistrô Superior;Lounge
JEFF SATUR;06/07/2025;2025;TERRA SP;440;700;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340;0;1240;2150;0;0;0
JAMES BLUNT;08/07/2025;2025;TERRA SP;330;640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BK;13/07/2025;2025;ESPACO UNIMED;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0
NATIRUTS;18/07/2025;2025;ALLIANZ PARQUE;290;490;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990;0;0;0;0
NATIRUTS;19/07/2025;2025;ALLIANZ PARQUE;290;490;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990;0;0;0;0
VANESSA DA MATA;19/07/2025;2025;VIBRA SAO PAULO;0;0;320;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MAIARA & MARAISA;25/07/2025;2025;CENTRO DE TRADICOES NORDESTINAS;790;0;0;690;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4990;1990;0;0;0
MATUE;01/08/2025;2025;MERCADO LIVRE ARENA PACAEMBU;100;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0
VEIGH;01/08/2025;2025;MERCADO LIVRE ARENA PACAEMBU;100;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0
LAGUM;02/08/2025;2025;ESPACO UNIMED;220;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MAGIC!;02/08/2025;2025;TOKIO MARINE HALL;760;0;1200;0;0;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
THE ROSE;08/08/2025;2025;VIBRA SAO PAULO;0;990;940;890;690;500;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CALCINHA PRETA;09/08/2025;2025;NEO QUIMICA ARENA;160;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440;0;0;0;0;0;0;0
RAI SAIA RODADA;09/08/2025;2025;NEO QUIMICA ARENA;160;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440;0;0;0;0;0;0;0
CAROL BIAZIN;10/08/2025;2025;AUDIO;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ADO;13/08/2025;2025;ESPACO UNIMED;360;0;930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;840;0;0;0;0
CPM 22;15/08/2025;2025;SUHAI MUSIC HALL;750;900;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KYLIE MINOGUE;15/08/2025;2025;GINASIO DO IBIRAPUERA;1250;1350;1480;1180;1080;880;790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANA CASTELA;16/08/2025;2025;ARENA ANHEMBI;220;0;0;0;0;0;0;0;0;1300;0;0;0;0;0;0;0;0;0;450;0;0;0;0;0
LUAN SANTANA;16/08/2025;2025;ARENA ANHEMBI;220;0;0;0;0;0;0;0;0;1300;0;0;0;0;0;0;0;0;0;450;0;0;0;0;0
ROBERTO CARLOS;16/08/2025;2025;TOKIO MARINE HALL;800;1100;1200;900;0;780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
THUNDERCAT;20/08/2025;2025;AUDIO;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IVETE SANGALO;21/08/2025;2025;SUHAI MUSIC HALL;380;720;0;0;0;0;0;0;0;570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHITAOZINHO & XORORO;23/08/2025;2025;ALLIANZ PARQUE;0;160;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DANIEL;23/08/2025;2025;ALLIANZ PARQUE;0;160;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LEONARDO;23/08/2025;2025;ALLIANZ PARQUE;0;160;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VICTOR & LEO;23/08/2025;2025;ALLIANZ PARQUE;0;160;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZEZE DI CAMARGO & LUCIANO;23/08/2025;2025;ALLIANZ PARQUE;0;160;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NECK DEEP;29/08/2025;2025;TOKIO MARINE HALL;395;595;695;495;0;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
YELLOWCARD;29/08/2025;2025;TOKIO MARINE HALL;395;595;695;495;0;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FALL OUT BOY;30/08/2025;2025;ALLIANZ PARQUE;895;0;0;695;0;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1395;0;0;0;0
GOOD CHARLOTTE;30/08/2025;2025;ALLIANZ PARQUE;895;0;0;695;0;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1395;0;0;0;0
NECK DEEP;30/08/2025;2025;ALLIANZ PARQUE;895;0;0;695;0;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1395;0;0;0;0
YELLOWCARD;30/08/2025;2025;ALLIANZ PARQUE;895;0;0;695;0;495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1395;0;0;0;0
PITTY;03/09/2025;2025;AUDIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LINIKER;05/09/2025;2025;MEMORIAL DA AMERICA LATINA;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARINA SENA;05/09/2025;2025;MEMORIAL DA AMERICA LATINA;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BLACK ALIEN;06/09/2025;2025;MEMORIAL DA AMERICA LATINA;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BORGES;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BURNA BOY;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DON TOLIVER;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FILIPE RET;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MATUE;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MC CABELINHO;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MC HARIEL;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TASHA & TRACIE;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TETO;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TRAVIS SCOTT;06/09/2025;2025;AUDIO;490;890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TRAVIS SCOTT;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WIU;06/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAD RELIGION;07/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BK;07/09/2025;2025;MEMORIAL DA AMERICA LATINA;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAETANO VELOSO;07/09/2025;2025;MEMORIAL DA AMERICA LATINA;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAPITAL INICIAL;07/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CPM 22;07/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GREEN DAY;07/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IGGY POP;07/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PITTY;07/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BACKSTREET BOYS;12/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CEELO GREEN;12/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUBDOGZ;12/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUQUESA;12/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JASON DERULO;12/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOTA QUEST;12/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KAYBLACK;12/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LUISA SONZA;12/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PEDRO SAMPAIO;12/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TZ DA CORONEL;12/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHEFIN;13/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GLORIA GROOVE;13/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IVETE SANGALO;13/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JESSIE J;13/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LIONEL RICHIE;13/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARIAH CAREY;13/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MC LIVINHO;13/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NATASHA BEDINGFIELD;13/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OS GAROTIN;13/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PERICLES;13/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANNA;14/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BELO;14/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAMILA CABELLO;14/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAROL BIAZIN;14/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DENNIS;14/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IZA;14/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J BALVIN;14/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOTA.PE;14/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KATY PERRY;14/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LUDMILLA;14/09/2025;2025;AUTODROMO DE INTERLAGOS;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CA7RIEL & PACO AMOROSO;17/09/2025;2025;AUDIO;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JORGE BEN JOR;20/09/2025;2025;ESPACO UNIMED;260;320;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RACA NEGRA;26/09/2025;2025;ESPACO UNIMED;320;440;460;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;580;0;0;0;0
CLAUDIA LEITTE;27/09/2025;2025;SUHAI MUSIC HALL;330;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;450;500;0;0;0
SEU JORGE;27/09/2025;2025;VIBRA SAO PAULO;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KACEY MUSGRAVES;28/09/2025;2025;AUDIO;406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386;0;0;0;0;0;0
CA7RIEL & PACO AMOROSO;30/09/2025;2025;ALLIANZ PARQUE;590;990;0;890;0;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KENDRICK LAMAR;30/09/2025;2025;ALLIANZ PARQUE;590;990;0;890;0;560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DE LA SOUL;02/10/2025;2025;AUDIO;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LAGUM;03/10/2025;2025;ESPACO UNIMED;220;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANAVITORIA;04/10/2025;2025;ESPACO UNIMED;110;150;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARIA BETHANIA;04/10/2025;2025;TOKIO MARINE HALL;580;720;980;940;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;980;0;0;0
ANAVITORIA;05/10/2025;2025;ESPACO UNIMED;110;150;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARIA BETHANIA;05/10/2025;2025;TOKIO MARINE HALL;580;720;980;940;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;980;0;0;0
KENNY G;10/10/2025;2025;ESPACO UNIMED;550;740;770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540;900;0;0;0;0;0
ANA CASTELA;11/10/2025;2025;SUHAI MUSIC HALL;230;0;250;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARIA BETHANIA;11/10/2025;2025;TOKIO MARINE HALL;580;720;980;940;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;980;0;0;0
MARIA BETHANIA;12/10/2025;2025;TOKIO MARINE HALL;580;720;980;940;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;980;0;0;0
THE CALLING;12/10/2025;2025;AUDIO;300;400;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAROL BIAZIN;17/10/2025;2025;MERCADO LIVRE ARENA PACAEMBU;;;;;;;;;;;;;;;;;;;;;;;;;
GILBERTO GIL;17/10/2025;2025;ALLIANZ PARQUE;0;530;0;380;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LUISA SONZA;17/10/2025;2025;MERCADO LIVRE ARENA PACAEMBU;162,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MC LIVINHO;17/10/2025;2025;MERCADO LIVRE ARENA PACAEMBU;162,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TOQUINHO;17/10/2025;2025;ESPACO UNIMED;220;340;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;0;0;0;0
GILBERTO GIL;18/10/2025;2025;ALLIANZ PARQUE;0;530;0;380;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARIA BETHANIA;19/10/2025;2025;TOKIO MARINE HALL;580;720;980;940;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;980;0;0;0
RAUW ALEJANDRO;22/10/2025;2025;VIBRA SAO PAULO;550;860;885;0;0;450;0;0;0;0;0;0;3898;0;0;0;11709;0;0;0;2596;0;0;0;0
OCEAN ALLEY;23/10/2025;2025;AUDIO;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OS PARALAMAS DO SUCESSO;24/10/2025;2025;ESPACO UNIMED;0;260;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P1HARMONY;24/10/2025;2025;VIBRA SAO PAULO;750;820;700;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;2000;0;0;0
SKILLET;24/10/2025;2025;AUDIO;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;590;0;0;0;0
FERRUGEM;25/10/2025;2025;NEO QUIMICA ARENA;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GUNS N' ROSES;25/10/2025;2025;ALLIANZ PARQUE;590;1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IVETE SANGALO;25/10/2025;2025;JOCKEY CLUB;380;720;0;0;0;0;0;0;0;570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARIA BETHANIA;25/10/2025;2025;TOKIO MARINE HALL;580;720;980;940;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;980;0;0;0
PABLLO VITTAR;25/10/2025;2025;VIBRA SAO PAULO;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RAIMUNDOS;25/10/2025;2025;ALLIANZ PARQUE;590;1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TIAGO IORC;25/10/2025;2025;NEO QUIMICA ARENA;;;;;;;;;;;;;;;;;;;;;;;;;
VEIGH;25/10/2025;2025;ESPACO UNIMED;135;0;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465;0;477;777;0;0;0
MARIA BETHANIA;26/10/2025;2025;TOKIO MARINE HALL;580;720;980;940;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;980;0;0;0
BACO EXU DO BLUES;31/10/2025;2025;ESPACO UNIMED;160;0;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IMAGINE DRAGONS;31/10/2025;2025;MORUMBIS;700;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LAGUM;31/10/2025;2025;MORUMBIS;700;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NANDO REIS;31/10/2025;2025;SUHAI MUSIC HALL;200;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GUSTAVO MIOTO;01/11/2025;2025;ESPACO UNIMED;100;200;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IMAGINE DRAGONS;01/11/2025;2025;MORUMBIS;700;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LAGUM;01/11/2025;2025;MORUMBIS;700;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L'IMPERATRICE;04/11/2025;2025;AUDIO;355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455;0;0;0;0;0;0
TASH SULTANA;05/11/2025;2025;AUDIO;425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;465;0;0;0;0;0;0
DAMIANO DAVID;07/11/2025;2025;TOKIO MARINE HALL;390;540;570;490;0;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BILLY IDOL;08/11/2025;2025;VIBRA SAO PAULO;790;300;930;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CPM 22;08/11/2025;2025;EXPO BARRA FUNDA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LINKIN PARK;08/11/2025;2025;MORUMBIS;550;860;890;0;0;420;0;0;0;0;0;0;0;0;0;0;11709;0;0;0;0;0;0;0;0
MATUE;08/11/2025;2025;KOMPLEXO TEMPO;100;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0
POPPY;08/11/2025;2025;MORUMBIS;550;860;890;0;0;420;0;0;0;0;0;0;0;0;0;0;11709;0;0;0;0;0;0;0;0
CHASE ATLANTIC;09/11/2025;2025;SUHAI MUSIC HALL;490;690;820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;780;0;0;0;0;0;0
POLO & PAN;12/11/2025;2025;AUDIO;400;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990;0;0;0;0
JAMES;13/11/2025;2025;AUDIO;585;785;685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MASSIVE ATTACK;13/11/2025;2025;ESPACO UNIMED;535;995;1295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1125;0;0;0;0;0;0
CAPITAL INICIAL;14/11/2025;2025;ESPACO UNIMED;200;320;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROBERTO CARLOS;14/11/2025;2025;SUHAI MUSIC HALL;510;830;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;860;800;0;0;0
CAPITAL INICIAL;15/11/2025;2025;ESPACO UNIMED;200;320;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DUA LIPA;15/11/2025;2025;MORUMBIS;420;750;520;520;0;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MOLCHAT DOMA;15/11/2025;2025;TOKIO MARINE HALL;360;420;320;400;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROBERTO CARLOS;15/11/2025;2025;SUHAI MUSIC HALL;510;830;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;860;800;0;0;0
BOYCE AVENUE;18/11/2025;2025;AUDIO;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SEU JORGE;18/11/2025;2025;ESPACO UNIMED;340;0;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DJONGA;19/11/2025;2025;ESPACO UNIMED;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OS GAROTIN;20/11/2025;2025;AUDIO;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALEE;21/11/2025;2025;NEO QUIMICA ARENA;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDREA BOCELLI;21/11/2025;2025;MERCADO LIVRE ARENA PACAEMBU;0;0;0;1580;0;790;0;0;7900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAIO LUCCAS;21/11/2025;2025;NEO QUIMICA ARENA;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHITAOZINHO & XORORO;21/11/2025;2025;ESPACO UNIMED;380;540;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TZ DA CORONEL;21/11/2025;2025;NEO QUIMICA ARENA;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANDREA BOCELLI;22/11/2025;2025;MERCADO LIVRE ARENA PACAEMBU;0;0;0;1580;0;790;0;0;7900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHITAOZINHO & XORORO;22/11/2025;2025;ESPACO UNIMED;380;540;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KAASH PAIGE;22/11/2025;2025;NEO QUIMICA ARENA;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
